Measurement Name :;Meas-829;;Generated On :;18/10/2021, 15:01:24;;;Calibration details for Oxygen;;;Report :;"@m05:IDENTIFICATION
Serial number     : SEBX0008000829      
MUX channel       : ON - 05

PARAMETERS
Sig LED current   : 040
Ref LED current   : 050
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m05:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
01.10.21 16:28:46;2924.67;93.96;92.7;92.16;95.62;86.4;87.53;85.17;80.17;79.23;72.4;72.6;87.86;105.15;105.75;113.47;115.17;99.38;102.39;98.29;98.61;95.39;94.57;95.14;93.95;;19.7;1020;0;19.44;
01.10.21 16:58:52;2954.77;94.11;92.55;92.16;95.93;86.25;87.53;85.17;80.02;79.08;72.25;72.6;87.71;105.15;105.59;113.47;115.5;99.53;102.71;98.44;98.76;95.39;94.73;95.3;93.8;;19.7;1020;0;19.44;
01.10.21 17:28:57;2984.85;94.11;92.7;92.02;95.93;86.25;87.24;85.02;79.88;78.78;71.97;72.46;87.4;105;105.75;113.14;115.34;99.38;102.55;98.29;98.45;95.23;94.57;94.99;93.8;;19.7;1020;0;19.45;
01.10.21 17:59:02;3014.93;93.96;92.55;92.02;95.93;86.1;87.1;84.71;79.58;78.63;71.82;72.16;87.25;104.84;105.59;113.31;115.01;99.22;102.23;98.29;98.61;95.39;94.57;95.14;93.8;;19.7;1020;0;19.43;
01.10.21 18:29:08;3045.03;94.11;92.7;92.16;96.09;85.95;86.95;84.71;79.58;78.47;71.97;72.02;87.25;104.84;105.43;113.14;115.17;99.38;102.23;98.13;98.61;95.23;94.57;95.14;93.8;;19.7;1020;0;19.48;
01.10.21 18:59:12;3075.1;94.11;92.7;92.31;96.09;85.8;86.81;84.56;79.44;78.47;72.11;71.87;86.94;105;105.59;113.14;115.01;99.38;102.39;98.13;98.45;95.39;94.73;95.3;93.8;;19.7;1020;0;19.41;
01.10.21 19:29:18;3105.2;93.96;92.7;92.16;95.93;85.65;86.66;84.41;79.15;78.32;71.82;71.73;86.79;104.84;105.27;113.14;115.01;99.22;102.23;97.98;98.3;95.39;94.88;95.14;93.8;;19.7;1020;0;19.45;
01.10.21 19:59:24;3135.3;94.11;92.7;92.02;96.09;85.65;86.51;84.41;79;78.17;71.68;71.58;86.64;104.84;105.59;113.14;115.01;99.38;102.23;98.13;98.45;95.39;94.73;94.83;93.95;;19.7;1020;0;19.44;
01.10.21 20:29:30;3165.4;93.96;92.7;92.16;96.09;85.65;86.22;84.11;78.86;77.87;71.25;71.44;86.48;104.68;105.27;112.81;114.84;99.22;102.23;97.82;98.3;95.23;94.57;95.3;93.65;;19.7;1020;0;19.46;
01.10.21 20:59:34;3195.47;94.11;92.55;92.31;95.93;85.5;85.93;84.11;78.57;77.72;70.97;71.29;86.48;104.68;105.43;112.64;114.84;99.07;102.23;97.82;98.3;95.23;94.57;95.14;93.8;;19.7;1020;0;19.44;
01.10.21 21:29:39;3225.55;94.26;92.7;92.31;96.09;85.2;86.22;84.11;78.57;77.72;70.97;71.15;86.48;104.68;105.27;112.81;115.01;99.22;102.23;97.82;98.3;95.39;94.42;95.14;93.8;;19.7;1020;0;19.44;
01.10.21 21:59:45;3255.65;94.11;92.7;92.31;96.09;85.05;85.93;83.96;77.26;77.57;70.82;71;86.18;104.53;105.11;112.64;114.68;99.22;102.23;97.67;98.14;95.39;94.57;95.14;93.8;;19.7;1020;0;19.44;
01.10.21 22:29:50;3285.73;94.11;92.7;92.31;95.93;84.9;85.64;83.66;77.26;77.27;70.54;71;85.88;104.37;105.27;112.31;114.68;99.07;102.07;97.67;98.14;95.23;94.73;95.14;93.65;;19.7;1020;0;19.44;
01.10.21 22:59:56;3315.83;94.11;92.85;92.45;96.24;84.75;85.64;83.81;76.97;77.12;70.4;70.71;85.88;104.37;105.11;112.48;114.68;99.07;102.07;97.67;98.3;95.23;94.57;95.14;93.65;;19.7;1020;0;19.48;
01.10.21 23:30:01;3345.92;94.11;92.85;92.31;96.09;84.75;85.5;83.66;76.68;77.27;69.83;70.86;85.72;104.37;105.11;112.48;114.68;99.22;102.07;97.51;98.14;95.39;94.57;95.45;93.8;;19.7;1020;0;19.44;
02.10.21 00:00:06;3376;94.11;92.7;92.31;96.09;84.6;85.07;83.36;76.68;76.96;69.83;70.42;85.57;104.05;104.79;112.15;114.52;99.07;101.75;97.36;97.68;95.23;94.42;94.99;93.65;;19.7;1020;0;19.45;
02.10.21 00:30:12;3406.1;94.11;92.7;92.31;95.93;84.3;84.92;83.21;76.68;76.66;69.54;70.42;85.42;104.21;104.79;112.31;114.52;98.91;101.91;97.36;97.68;95.23;94.57;95.14;93.65;;19.7;1020;0;19.44;
02.10.21 01:00:18;3436.2;94.11;92.85;92.31;95.93;84.3;84.78;83.21;76.54;76.66;69.68;70.28;85.42;104.05;104.79;112.48;114.84;98.91;101.91;97.21;97.68;95.23;94.42;95.14;93.65;;19.7;1020;0;19.45;
02.10.21 01:30:22;3466.27;94.11;92.7;92.31;96.09;84.3;84.78;83.21;76.54;76.36;69.4;70.28;85.27;104.05;104.79;112.48;114.84;98.91;101.91;97.36;97.68;95.23;94.57;95.3;93.65;;19.7;1020;0;19.43;
02.10.21 02:00:28;3496.37;94.11;92.7;92.31;96.09;84.16;84.49;82.9;76.39;76.36;69.26;70.14;85.27;104.05;104.63;112.31;114.68;98.91;101.75;97.21;97.84;95.23;94.73;95.14;93.65;;19.7;1020;0;19.45;
02.10.21 02:30:32;3526.43;94.11;92.85;92.31;95.93;83.86;84.34;82.9;76.1;76.21;69.12;69.99;84.96;103.74;104.31;112.15;114.68;98.91;101.75;97.05;97.68;95.23;94.42;95.3;93.65;;19.7;1020;0;19.41;
02.10.21 03:00:38;3556.53;93.96;92.55;92.16;95.77;83.71;84.06;82.6;75.96;75.91;68.83;69.7;84.81;103.58;104.31;112.15;114.52;98.76;101.59;96.9;98.45;95.07;94.42;95.14;93.65;;19.7;1020;0;19.44;
02.10.21 03:30:45;3586.65;94.26;92.7;92.45;96.09;83.71;84.2;82.75;75.67;76.06;68.55;69.7;84.81;103.74;104.31;112.15;114.52;98.91;101.75;97.05;98.3;95.23;94.42;95.3;93.65;;19.7;1020;0;19.44;
02.10.21 04:00:50;3616.73;94.26;92.85;92.31;95.93;83.56;83.91;82.45;75.67;75.76;68.55;69.85;84.81;103.74;104.47;111.99;114.68;98.91;101.59;96.9;98.45;95.23;94.57;95.14;93.8;;19.7;1020;0;19.43;
02.10.21 04:30:55;3646.82;94.11;92.7;92.16;95.93;83.26;83.77;82.3;75.38;75.76;68.41;69.56;84.51;103.58;104.15;111.82;114.52;98.6;101.59;96.74;98.45;95.07;94.42;94.99;93.49;;19.7;1020;0;19.45;
02.10.21 05:01:01;3676.92;94.11;92.55;92.16;95.93;83.12;83.48;82.3;75.38;75.46;67.98;69.27;84.51;103.58;104.15;111.82;114.35;98.6;101.59;96.74;98.3;95.07;94.42;95.14;93.49;;19.7;1020;0;19.44;
02.10.21 05:31:06;3707;94.11;92.85;92.31;95.93;83.26;83.48;82.3;75.1;75.46;67.84;69.41;84.51;103.43;104.15;111.99;114.52;98.76;101.91;96.74;98.45;95.23;94.57;95.14;93.65;;19.7;1020;0;19.43;
02.10.21 06:01:12;3737.1;94.11;92.55;92.31;95.93;82.82;83.34;82;75.38;75.31;67.98;69.27;84.36;103.27;103.99;111.99;114.35;98.76;101.75;96.59;98.3;94.92;94.42;95.14;93.65;;19.7;1020;0;19.45;
02.10.21 06:31:18;3767.2;94.26;92.25;92.31;95.93;82.82;83.19;82;75.24;75.01;67.84;69.27;84.21;103.27;104.15;111.82;114.35;98.6;101.59;96.74;97.22;94.92;94.42;95.14;93.65;;19.7;1020;0;19.41;
02.10.21 07:01:23;3797.28;94.11;93;92.31;96.09;82.67;83.05;81.7;74.95;75.01;67.42;68.98;84.21;103.27;104.15;111.82;114.35;98.76;101.43;96.43;97.53;95.07;94.42;95.14;93.65;;19.7;1020;0;19.45;
02.10.21 07:31:29;3827.38;94.26;93;92.31;96.24;82.67;82.9;81.85;74.95;75.01;66.85;69.13;84.21;103.27;104.15;111.82;114.35;98.76;101.75;96.74;97.53;94.92;94.57;95.14;93.65;;19.7;1020;0;19.44;
02.10.21 08:01:35;3857.48;94.11;92.7;92.31;95.93;82.37;82.62;81.55;74.81;74.71;67.27;68.98;83.9;103.11;104.15;111.49;114.19;98.6;101.59;96.59;97.53;95.07;94.57;94.99;93.65;;19.7;1020;0;19.45;
02.10.21 08:31:41;3887.58;94.11;92.55;92.31;95.93;82.23;82.47;81.7;74.52;74.71;66.57;68.84;83.75;102.96;104.95;111.49;114.02;98.6;101.59;96.43;97.53;95.07;94.42;94.99;93.49;;19.7;1020;0;19.43;
02.10.21 09:01:46;3917.67;94.11;92.55;92.16;95.93;82.08;82.33;81.25;74.24;74.26;66.57;68.69;83.6;102.8;104.47;111.33;113.86;98.44;101.27;96.28;97.22;94.92;94.27;94.83;93.49;;19.7;1020;0;19.44;
02.10.21 09:31:51;3947.75;94.11;92.4;92.31;95.93;81.78;82.19;81.25;74.24;74.11;66.15;68.55;83.6;102.8;104.47;111.33;113.86;98.29;101.43;96.12;97.37;94.76;94.27;94.83;93.49;;19.7;1020;0;19.44;
02.10.21 10:01:57;3977.85;94.26;92.7;92.31;96.09;81.93;82.04;81.25;74.09;74.26;66.29;68.55;83.75;102.8;104.63;111.49;114.02;98.44;101.59;96.28;97.37;95.07;94.42;94.99;93.65;;19.7;1020;0;19.45;
02.10.21 10:32:03;4007.95;94.26;92.7;92.45;96.09;82.08;82.04;81.25;73.81;74.11;66.43;68.55;83.6;102.96;104.63;111.33;114.19;98.6;101.59;96.43;97.53;95.07;94.42;94.99;93.65;;19.7;1020;0;19.43;
02.10.21 11:02:08;4038.03;94.11;92.4;92.31;95.93;81.78;81.76;80.81;73.66;73.96;66.01;68.41;83.45;102.65;104.47;111.16;113.69;98.44;101.43;96.12;97.37;95.07;94.27;94.99;93.49;;19.7;1020;0;19.43;
02.10.21 11:32:14;4068.13;94.11;92.55;92.31;96.09;81.63;81.61;80.81;73.66;73.81;65.87;68.26;83.3;102.65;104.47;111.16;113.86;98.13;101.27;95.97;97.37;94.92;94.42;94.99;93.49;;19.7;1020;0;19.41;
02.10.21 12:02:19;4098.22;94.11;92.55;92.16;96.09;81.49;81.47;80.81;73.38;73.66;65.58;68.26;83.15;102.49;104.31;111.16;113.86;98.29;101.43;96.12;97.22;95.07;94.42;94.99;93.49;;19.7;1020;0;19.44;
02.10.21 12:32:25;4128.32;94.26;93;92.31;96.09;81.19;81.33;80.66;73.09;73.66;65.3;68.12;83.15;102.49;104.31;111;113.69;98.44;101.27;95.97;97.22;94.92;94.27;94.83;93.49;;19.7;1020;0;19.44;
02.10.21 13:02:32;4158.43;94.11;92.85;92.31;95.93;81.19;81.19;80.36;72.8;73.36;65.3;67.97;83;102.33;104.15;110.83;113.53;98.13;101.11;95.97;97.22;94.92;94.42;94.83;93.34;;19.7;1020;0;19.41;
02.10.21 13:32:37;4188.52;94.26;93;92.31;96.09;81.19;81.19;80.36;72.8;73.51;65.16;68.12;83.15;102.65;104.31;111;113.69;98.29;101.11;95.82;97.22;94.92;94.42;94.83;93.65;;19.7;1020;0;19.45;
02.10.21 14:02:42;4218.6;94.11;92.85;92.16;96.09;80.9;81.04;80.21;72.52;73.22;65.02;67.97;83;102.33;104.15;110.83;113.69;98.29;101.11;95.82;97.22;94.76;94.42;94.83;93.49;;19.7;1020;0;19.41;
02.10.21 14:32:48;4248.7;94.26;92.85;92.31;96.09;80.9;80.76;80.06;72.52;73.22;65.02;67.69;82.85;102.18;104.31;110.83;113.53;98.29;101.27;95.82;97.07;94.92;94.42;94.83;93.49;;19.7;1020;0;19.46;
02.10.21 15:02:50;4278.73;94.26;92.85;92.16;96.09;80.6;80.61;79.91;72.23;72.92;64.74;67.69;82.69;102.18;103.83;110.67;113.53;98.13;101.11;95.66;97.22;94.76;94.42;94.83;93.18;;19.7;1020;0;19.41;
02.10.21 15:32:56;4308.83;94.11;93;92.31;96.09;80.45;80.47;80.06;72.09;72.92;64.6;67.69;82.85;102.18;103.99;110.83;113.36;98.29;101.11;95.66;97.07;94.92;94.42;94.83;93.34;;19.7;1020;0;19.44;
02.10.21 16:03:02;4338.93;94.11;92.85;92.45;96.09;80.45;80.33;79.91;71.95;72.62;64.46;67.69;82.69;102.02;103.99;110.67;113.53;98.29;101.11;95.66;97.07;94.76;94.27;94.99;93.49;;19.7;1020;0;19.45;
02.10.21 16:33:09;4369.05;93.96;92.85;92.31;95.93;80.16;80.04;79.61;71.81;72.47;63.9;67.4;82.54;102.02;103.83;110.51;113.36;98.13;100.95;95.51;96.91;94.76;94.27;94.83;93.18;;19.7;1020;0;19.41;
02.10.21 17:03:14;4399.13;94.26;93;92.45;96.24;80.16;80.19;79.61;71.81;72.62;64.32;67.54;82.54;102.02;104.15;110.67;113.36;98.29;101.27;95.66;97.07;95.07;94.42;94.99;93.65;;19.7;1020;0;19.46;
02.10.21 17:33:20;4429.23;94.26;92.85;92.31;96.09;80.16;80.04;79.46;71.52;72.17;63.9;67.4;82.24;101.24;103.83;110.51;113.2;97.98;101.11;95.51;97.07;94.92;94.11;94.83;93.34;;19.7;1020;0;19.43;
02.10.21 18:03:26;4459.33;94.26;93;92.6;96.24;80.16;80.04;79.61;71.52;72.47;64.04;67.26;82.39;101.24;103.99;110.67;113.36;98.29;101.27;95.66;97.22;95.23;94.57;95.14;93.65;;19.7;1020;0;19.45;
02.10.21 18:33:32;4489.43;94.11;92.85;92.31;96.09;79.57;79.76;79.17;71.24;72.02;63.62;67.26;82.24;101.09;103.67;110.34;113.04;97.82;100.95;95.51;96.91;94.76;94.27;94.83;93.34;;19.7;1020;0;19.43;
02.10.21 19:03:38;4519.53;94.11;92.85;92.31;95.93;79.57;79.33;79.02;70.95;72.02;63.62;67.11;81.94;100.93;103.67;110.51;113.04;97.98;100.95;95.35;96.76;94.76;94.11;94.83;93.34;;19.7;1020;0;19.43;
02.10.21 19:33:44;4549.63;94.41;93;92.45;96.24;79.86;79.62;79.17;70.81;71.88;63.48;67.26;82.24;101.09;103.83;110.67;113.36;97.98;101.11;95.51;97.07;94.92;94.27;94.99;93.34;;19.7;1020;0;19.46;
02.10.21 20:03:49;4579.72;94.11;92.7;92.31;96.09;79.42;79.33;78.72;70.67;71.73;63.2;66.97;81.94;100.78;103.67;110.51;113.04;97.98;100.95;95.35;96.91;94.76;94.27;94.83;93.34;;19.7;1020;0;19.41;
02.10.21 20:33:54;4609.8;94.11;92.85;92.31;96.09;79.28;79.19;78.87;70.67;71.73;63.07;66.97;81.94;100.93;103.51;110.18;113.04;97.98;100.95;95.35;96.76;94.76;94.42;94.83;93.34;;19.7;1020;0;19.44;
02.10.21 21:04:00;4639.9;94.26;92.85;92.45;96.24;79.28;79.19;78.72;70.53;71.58;63.07;66.83;81.94;100.93;103.51;110.34;113.04;98.13;100.95;95.35;97.07;94.92;94.27;94.99;93.34;;19.7;1020;0;19.44;
02.10.21 21:34:05;4669.98;94.41;92.85;92.45;96.09;79.13;79.05;78.72;70.38;71.43;62.65;66.97;81.94;100.78;103.51;110.18;112.87;97.82;100.95;95.2;96.91;94.76;94.42;94.83;93.34;;19.7;1020;0;19.45;
02.10.21 22:04:11;4700.08;94.26;92.85;92.31;96.24;78.98;78.91;78.42;69.96;71.13;62.37;66.83;81.64;100.62;103.35;110.18;112.87;97.82;100.79;95.2;96.91;94.76;94.11;94.83;93.34;;19.7;1020;0;19.44;
02.10.21 22:34:16;4730.17;94.11;92.85;92.31;96.09;78.84;78.62;78.28;69.82;71.13;62.23;66.68;81.64;100.47;103.35;110.18;112.71;97.82;100.79;95.05;96.76;94.6;94.27;94.67;93.34;;19.7;1020;0;19.45;
02.10.21 23:04:21;4760.25;94.11;92.85;92.31;96.09;78.54;78.48;78.13;69.68;70.84;61.95;66.54;81.34;100.62;103.19;110.18;112.87;97.82;100.79;95.05;96.61;94.6;94.27;94.83;93.34;;19.7;1020;0;19.44;
02.10.21 23:34:26;4790.33;94.26;92.85;92.45;96.09;78.54;78.48;78.13;69.54;70.84;62.23;66.54;81.49;100.62;103.35;110.01;112.71;97.82;100.63;94.89;96.76;94.6;94.27;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 00:04:31;4820.42;94.11;93;92.16;96.09;78.4;78.34;77.98;69.54;70.69;62.23;66.54;81.49;100.47;103.19;110.01;112.71;97.82;100.79;94.89;96.76;94.76;94.27;94.83;93.34;;19.7;1020;0;19.41;
03.10.21 00:34:37;4850.52;94.26;92.85;92.45;96.09;78.4;78.34;77.98;69.39;70.69;61.53;66.4;81.49;100.47;103.19;110.01;112.54;97.82;100.63;94.89;96.76;94.76;94.42;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 01:04:44;4880.63;94.26;93;92.31;96.09;78.4;78.06;77.83;69.11;70.54;61.4;66.4;81.19;100.47;103.19;109.69;112.71;97.82;100.48;94.89;96.61;94.76;94.27;94.83;93.18;;19.7;1020;0;19.43;
03.10.21 01:34:50;4910.73;94.26;93;92.31;96.24;78.1;78.06;77.83;69.11;70.54;61.67;66.26;81.34;100.47;103.03;109.85;112.71;97.67;100.63;94.89;96.76;94.76;94.11;94.83;93.49;;19.7;1020;0;19.46;
03.10.21 02:04:56;4940.83;94.26;92.85;92.45;96.09;78.1;77.92;77.68;68.97;70.39;61.26;66.4;81.19;100.62;103.19;110.18;112.71;97.67;100.63;94.89;96.76;94.76;94.42;94.99;93.34;;19.7;1020;0;19.44;
03.10.21 02:35:01;4970.92;94.26;93;92.31;96.09;77.96;77.77;77.53;68.69;70.24;61.4;66.11;81.04;100.47;103.19;109.85;112.54;97.67;100.48;94.89;96.45;94.76;94.27;94.67;93.34;;19.7;1020;0;19.46;
03.10.21 03:05:07;5001.02;94.26;93;92.31;96.09;77.96;77.77;77.39;68.69;70.1;61.12;66.26;81.04;100.47;103.03;110.01;112.54;97.67;100.63;94.89;96.61;94.6;94.42;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 03:35:12;5031.1;94.26;92.85;92.31;96.24;77.67;77.63;77.24;68.41;70.1;60.98;66.11;81.04;100.31;102.87;109.85;112.54;97.82;100.63;94.74;96.61;94.6;94.27;94.83;93.18;;19.7;1020;0;19.45;
03.10.21 04:05:18;5061.2;94.26;92.85;92.45;96.09;77.67;77.63;77.24;68.41;69.95;61.26;66.26;80.89;100.47;103.03;109.69;112.38;97.82;100.63;94.74;96.45;94.92;94.42;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 04:35:22;5091.27;94.26;92.85;92.16;96.09;77.52;77.35;77.09;68.26;69.8;60.56;66.11;80.89;100.47;102.87;109.85;112.38;97.67;100.63;94.59;96.45;94.76;94.27;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 05:05:29;5121.38;94.26;93;92.45;96.09;77.37;77.35;76.94;68.12;69.8;60.56;66.11;80.74;100.47;103.03;109.85;112.38;97.67;100.48;94.74;96.3;94.44;94.27;94.83;93.34;;19.7;1020;0;19.45;
03.10.21 05:35:34;5151.47;94.11;92.85;92.45;95.93;77.37;77.21;76.94;67.84;69.65;60.7;66.11;80.74;100.16;103.03;109.69;112.22;97.67;100.63;94.59;96.3;94.6;94.11;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 06:05:39;5181.55;94.26;92.85;92.31;96.24;77.23;77.21;76.8;67.7;69.51;60.7;65.97;80.74;100.31;103.03;109.52;112.22;97.67;100.32;94.59;96.61;94.76;94.11;94.99;93.34;;19.7;1020;0;19.44;
03.10.21 06:35:45;5211.65;94.26;93;92.31;96.09;77.08;77.07;76.65;67.56;69.36;60.15;65.97;80.59;100.16;102.87;109.69;112.22;97.51;100.48;94.59;96.3;94.76;94.11;94.99;93.34;;19.7;1020;0;19.43;
03.10.21 07:05:50;5241.73;94.26;92.85;92.31;96.24;76.94;77.07;76.65;67.28;69.36;60.15;65.97;80.59;100;102.87;109.69;112.38;97.67;100.48;94.59;96.3;94.6;94.27;94.83;93.18;;19.7;1020;0;19.45;
03.10.21 07:35:56;5271.83;94.26;93.15;92.45;96.24;77.08;76.93;76.5;66.58;69.21;60.43;65.97;80.59;100.16;102.87;109.69;112.22;97.67;100.32;94.59;96.45;94.76;94.27;94.83;93.34;;19.7;1020;0;19.45;
03.10.21 08:06:00;5301.9;94.26;93;92.31;96.24;77.08;76.79;76.35;66.3;68.92;59.87;65.68;80.44;100;102.71;109.85;112.05;97.67;100.48;94.43;96.3;94.76;94.27;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 08:36:06;5332;94.11;93;92.45;96.24;76.94;76.64;76.35;66.16;68.92;60.01;65.68;80.29;100;102.71;109.36;112.05;97.51;100.48;94.28;96.15;94.6;94.11;94.83;93.18;;19.7;1020;0;19.48;
03.10.21 09:06:11;5362.08;94.26;93;92.45;96.09;76.94;76.64;76.35;66.16;68.92;59.74;65.68;80.44;100.16;102.71;109.69;112.05;97.51;100.48;94.43;96.3;94.6;94.27;94.67;93.34;;19.7;1020;0;19.44;
03.10.21 09:36:16;5392.17;94.26;92.85;92.45;96.09;76.65;76.5;76.06;65.88;68.62;59.46;65.68;80.29;99.84;102.55;109.36;111.89;97.36;100.48;94.13;96.3;94.6;94.11;94.83;93.18;;19.7;1020;0;19.45;
03.10.21 10:06:22;5422.27;94.56;93.15;92.45;96.24;76.79;76.64;76.21;66.16;68.77;59.6;65.68;80.44;100.16;102.87;109.69;112.22;97.67;100.63;94.43;96.61;94.76;94.42;94.99;93.49;;19.7;1020;0;19.46;
03.10.21 10:36:27;5452.35;94.26;93;92.31;96.24;76.5;76.36;75.91;65.88;68.47;59.32;65.54;80.14;99.84;102.55;109.52;111.89;97.51;100.48;94.43;96.3;94.6;94.27;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 11:06:32;5482.43;94.26;92.85;92.31;96.09;76.5;76.36;75.76;65.88;68.47;59.6;65.4;80.29;99.84;102.55;109.52;111.89;97.51;100.48;94.28;96.3;94.76;94.27;94.83;93.34;;19.7;1020;0;19.45;
03.10.21 11:36:38;5512.53;94.26;92.85;92.45;96.09;76.21;76.08;75.76;65.74;68.33;59.18;65.54;80.14;99.84;102.55;109.36;111.73;97.51;100.48;94.28;95.99;94.76;94.27;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 12:06:42;5542.6;94.26;93;92.31;96.09;76.06;76.08;75.47;65.88;68.18;58.91;65.54;79.99;99.69;102.55;109.36;111.73;97.36;100.48;94.28;96.3;94.44;94.27;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 12:36:47;5572.68;94.41;93;92.6;96.4;76.21;76.22;75.76;65.88;68.18;59.05;65.54;80.14;99.84;102.71;109.52;111.89;97.51;100.63;94.43;96.3;94.76;94.42;94.99;93.34;;19.7;1020;0;19.44;
03.10.21 13:06:53;5602.78;94.26;93;92.31;96.09;76.06;75.94;75.47;65.74;67.89;58.77;65.4;79.99;99.69;102.39;109.36;111.73;97.51;100.32;94.28;96.15;94.76;94.11;94.83;93.18;;19.7;1020;0;19.46;
03.10.21 13:36:59;5632.88;94.41;93.15;92.45;96.24;75.92;75.94;75.47;65.74;67.89;58.77;65.4;79.99;99.84;102.39;109.52;111.73;97.51;100.63;94.28;96.45;94.76;94.27;94.83;93.49;;19.7;1020;0;19.45;
03.10.21 14:07:06;5663;94.26;93;92.31;96.24;75.77;75.8;75.17;65.46;67.74;58.63;65.26;79.84;99.69;102.39;109.36;111.56;97.21;100.32;94.13;96.3;94.76;94.27;94.67;93.03;;19.7;1020;0;19.44;
03.10.21 14:37:12;5693.1;94.41;93;92.45;96.4;75.92;75.94;75.17;65.46;67.74;58.91;65.4;79.84;99.69;102.55;109.36;111.56;97.51;100.32;94.13;96.15;94.6;94.11;94.67;93.34;;19.7;1020;0;19.48;
03.10.21 15:07:17;5723.18;94.26;92.85;92.45;96.24;75.63;75.66;75.17;65.46;67.59;58.49;65.4;79.84;99.54;102.55;109.36;111.56;97.51;100.48;93.97;96.15;94.6;94.27;94.83;93.18;;19.7;1020;0;19.44;
03.10.21 15:37:23;5753.28;94.26;93;92.45;96.4;75.63;75.52;75.03;65.18;67.45;58.77;65.11;79.69;99.54;102.39;109.2;111.56;97.36;100.32;94.13;96.3;94.6;94.27;94.83;93.34;;19.7;1020;0;19.48;
03.10.21 16:07:30;5783.4;94.41;93;92.45;96.24;75.48;75.38;74.88;65.18;67.3;58.36;65.26;79.84;99.54;102.39;109.36;111.56;97.51;100.63;94.13;96.15;94.6;94.11;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 16:37:36;5813.5;94.41;93.15;92.45;96.24;75.48;75.52;74.73;65.04;67.3;58.08;65.11;79.69;99.38;102.23;109.36;111.56;97.36;100.48;93.97;96.3;94.76;94.27;94.83;93.18;;19.7;1020;0;19.48;
03.10.21 17:07:41;5843.58;94.41;93;92.45;96.4;75.19;75.38;74.59;64.9;67.15;58.36;65.26;79.69;99.54;102.23;109.2;111.56;97.36;100.32;94.13;96.15;94.6;94.27;94.67;93.18;;19.7;1020;0;19.46;
03.10.21 17:37:46;5873.67;94.26;93;92.45;96.24;75.19;75.24;74.59;64.76;67.01;57.94;65.26;79.69;99.54;102.39;109.2;111.56;97.36;100.48;93.97;96.45;94.6;94.27;94.83;93.34;;19.7;1020;0;19.44;
03.10.21 18:07:52;5903.77;94.26;93;92.45;96.4;74.9;75.24;74.59;64.76;66.86;58.22;65.11;79.54;99.54;102.39;109.2;111.56;97.36;100.63;93.97;96.15;94.6;94.27;94.67;93.18;;19.7;1020;0;19.46;
03.10.21 18:37:57;5933.85;94.56;93;92.45;96.4;74.9;75.24;74.44;64.62;66.86;57.94;65.26;79.54;99.38;102.23;109.36;111.56;97.51;100.63;93.97;96.3;94.76;94.27;94.83;93.34;;19.7;1020;0;19.45;
03.10.21 19:08:02;5963.93;94.41;92.85;92.45;96.4;74.76;75.1;74.44;64.48;66.86;57.81;65.26;79.54;99.38;102.23;109.2;111.4;97.36;100.48;93.82;96.15;94.6;94.27;94.67;93.34;;19.7;1020;0;19.44;
03.10.21 19:38:07;5994.02;94.41;93;92.45;96.4;74.61;74.96;74.29;64.34;66.57;58.08;64.97;79.39;99.23;102.07;109.03;111.24;97.36;100.32;93.82;95.84;94.6;94.11;94.67;93.18;;19.7;1020;0;19.46;
03.10.21 20:08:13;6024.12;94.41;92.85;92.45;96.24;74.61;74.82;74.15;64.2;66.57;57.53;64.97;79.39;99.23;102.07;109.03;111.4;97.21;100.32;93.67;96.15;94.6;94.11;94.67;93.18;;19.7;1020;0;19.44;
03.10.21 20:38:18;6054.2;94.41;92.85;92.45;96.24;74.61;74.96;74.15;64.2;66.57;57.81;64.97;79.54;99.23;102.23;109.2;111.24;97.36;99.52;93.67;95.99;94.76;94.27;94.83;93.03;;19.7;1020;0;19.45;
03.10.21 21:08:23;6084.28;94.26;92.85;92.31;96.09;74.18;74.54;73.85;64.06;66.13;57.12;64.54;79.1;98.92;101.91;108.87;111.07;97.05;99.21;93.67;95.84;94.44;93.81;94.52;93.03;;19.7;1020;0;19.41;
