17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-6
Description: BLANC FUI
IDENTIFICATION
PHIboard number   : v1214380
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 06

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 72095
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 153700
100.00%a.s.phase 2: 27.68 at 020.0°C amp 068800
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;21:46:47;578,07;8,769;28,020;10485,000;20,000
17/02/2021;21:47:02;578,32;8,829;27,950;10489,000;20,000
17/02/2021;21:47:17;578,57;8,820;27,960;10470,000;20,000
17/02/2021;21:47:32;578,82;8,767;28,020;10464,000;20,000
17/02/2021;21:47:47;579,07;8,842;27,930;10458,000;20,000
17/02/2021;21:48:02;579,32;8,860;27,910;10477,000;20,000
17/02/2021;21:48:17;579,57;8,784;28,000;10470,000;20,000
17/02/2021;21:48:32;579,82;8,693;28,120;10452,000;20,000
17/02/2021;21:48:47;580,07;8,769;28,020;10480,000;20,000
17/02/2021;21:49:02;580,32;8,847;27,930;10464,000;20,000
17/02/2021;21:49:17;580,57;8,819;27,960;10480,000;20,000
17/02/2021;21:49:32;580,82;8,721;28,080;10502,000;20,000
17/02/2021;21:49:47;581,07;8,858;27,910;10490,000;20,000
17/02/2021;21:50:02;581,32;8,787;28,000;10485,000;20,000
17/02/2021;21:50:17;581,57;8,849;27,920;10482,000;20,000
17/02/2021;21:50:32;581,82;8,804;27,980;10490,000;20,000
17/02/2021;21:50:47;582,07;8,679;28,130;10479,000;20,000
17/02/2021;21:51:02;582,32;8,748;28,050;10471,000;20,000
17/02/2021;21:51:17;582,57;8,761;28,030;10491,000;20,000
17/02/2021;21:51:32;582,82;8,814;27,970;10472,000;20,000
17/02/2021;21:51:47;583,07;8,849;27,920;10467,000;20,000
17/02/2021;21:52:02;583,32;8,775;28,010;10496,000;20,000
17/02/2021;21:52:17;583,57;8,763;28,030;10484,000;20,000
17/02/2021;21:52:32;583,82;8,824;27,950;10495,000;20,000
17/02/2021;21:52:47;584,07;8,842;27,930;10499,000;20,000
17/02/2021;21:53:02;584,32;8,764;28,030;10483,000;20,000
17/02/2021;21:53:17;584,57;8,759;28,030;10498,000;20,000
17/02/2021;21:53:32;584,82;8,820;27,960;10492,000;20,000
17/02/2021;21:53:47;585,07;8,888;27,880;10510,000;20,000
17/02/2021;21:54:02;585,32;8,772;28,020;10505,000;20,000
17/02/2021;21:54:17;585,57;8,822;27,960;10510,000;20,000
17/02/2021;21:54:32;585,82;8,790;28,000;10520,000;20,000
17/02/2021;21:54:47;586,07;8,775;28,010;10487,000;20,000
17/02/2021;21:55:02;586,32;8,835;27,940;10506,000;20,000
17/02/2021;21:55:17;586,57;8,741;28,060;10503,000;20,000
17/02/2021;21:55:32;586,82;8,774;28,020;10508,000;20,000
17/02/2021;21:55:47;587,07;8,870;27,900;10523,000;20,000
17/02/2021;21:56:02;587,32;8,747;28,050;10503,000;20,000
17/02/2021;21:56:17;587,57;8,711;28,090;10497,000;20,000
17/02/2021;21:56:32;587,82;8,829;27,950;10490,000;20,000
17/02/2021;21:56:47;588,07;8,858;27,910;10516,000;20,000
17/02/2021;21:57:02;588,32;8,866;27,900;10511,000;20,000
17/02/2021;21:57:17;588,57;8,823;27,960;10488,000;20,000
17/02/2021;21:57:32;588,82;8,898;27,860;10487,000;20,000
17/02/2021;21:57:47;589,07;8,814;27,970;10477,000;20,000
17/02/2021;21:58:02;589,32;8,829;27,950;10451,000;20,000
17/02/2021;21:58:17;589,57;8,863;27,910;10470,000;20,000
17/02/2021;21:58:32;589,82;8,807;27,980;10445,000;20,000
17/02/2021;21:58:47;590,07;8,855;27,920;10457,000;20,000
17/02/2021;21:59:02;590,32;8,863;27,910;10477,000;20,000
17/02/2021;21:59:17;590,57;8,884;27,880;10464,000;20,000
17/02/2021;21:59:32;590,82;8,752;28,040;10477,000;20,000
17/02/2021;21:59:47;591,07;8,791;27,990;10471,000;20,000
17/02/2021;22:00:02;591,32;8,825;27,950;10452,000;20,000
17/02/2021;22:00:17;591,57;8,750;28,050;10472,000;20,000
17/02/2021;22:00:32;591,82;8,746;28,050;10459,000;20,000
17/02/2021;22:00:47;592,07;8,855;27,920;10478,000;20,000
17/02/2021;22:01:02;592,32;8,722;28,080;10484,000;20,000
17/02/2021;22:01:17;592,57;8,849;27,920;10495,000;20,000
17/02/2021;22:01:32;592,82;8,772;28,020;10464,000;20,000
17/02/2021;22:01:47;593,07;8,741;28,060;10492,000;20,000
17/02/2021;22:02:02;593,32;8,803;27,980;10503,000;20,000
17/02/2021;22:02:17;593,57;8,881;27,890;10483,000;20,000
17/02/2021;22:02:32;593,82;8,763;28,030;10472,000;20,000
17/02/2021;22:02:47;594,07;8,791;27,990;10496,000;20,000
17/02/2021;22:03:02;594,32;8,825;27,950;10507,000;20,000
17/02/2021;22:03:17;594,57;8,896;27,870;10509,000;20,000
17/02/2021;22:03:32;594,82;8,785;28,000;10499,000;20,000
17/02/2021;22:03:47;595,07;8,805;27,980;10477,000;20,000
17/02/2021;22:04:02;595,32;8,764;28,030;10493,000;20,000
17/02/2021;22:04:17;595,57;8,920;27,840;10493,000;20,000
17/02/2021;22:04:32;595,82;8,829;27,950;10496,000;20,000
17/02/2021;22:04:47;596,07;8,735;28,060;10499,000;20,000
17/02/2021;22:05:02;596,32;8,736;28,060;10489,000;20,000
17/02/2021;22:05:17;596,57;8,828;27,950;10471,000;20,000
17/02/2021;22:05:32;596,82;8,725;28,080;10495,000;20,000
17/02/2021;22:05:47;597,07;8,820;27,960;10483,000;20,000
17/02/2021;22:06:02;597,32;8,836;27,940;10491,000;20,000
17/02/2021;22:06:17;597,57;8,847;27,930;10478,000;20,000
17/02/2021;22:06:32;597,82;8,795;27,990;10468,000;20,000
17/02/2021;22:06:47;598,07;8,762;28,030;10490,000;20,000
17/02/2021;22:07:02;598,32;8,756;28,040;10502,000;20,000
17/02/2021;22:07:17;598,57;8,759;28,030;10498,000;20,000
17/02/2021;22:07:32;598,82;8,902;27,860;10484,000;20,000
17/02/2021;22:07:47;599,07;8,804;27,980;10485,000;20,000
17/02/2021;22:08:02;599,32;8,771;28,020;10496,000;20,000
17/02/2021;22:08:17;599,57;8,792;27,990;10487,000;20,000
17/02/2021;22:08:32;599,82;8,781;28,010;10466,000;20,000
17/02/2021;22:08:47;600,07;8,810;27,970;10453,000;20,000
17/02/2021;22:09:02;600,32;8,816;27,960;10458,000;20,000
17/02/2021;22:09:17;600,57;8,803;27,980;10478,000;20,000
17/02/2021;22:09:32;600,82;8,793;27,990;10463,000;20,000
17/02/2021;22:09:47;601,07;8,827;27,950;10498,000;20,000
17/02/2021;22:10:02;601,32;8,789;28,000;10477,000;20,000
17/02/2021;22:10:17;601,57;8,847;27,930;10489,000;20,000
17/02/2021;22:10:32;601,82;8,846;27,930;10478,000;20,000
17/02/2021;22:10:47;602,07;8,877;27,890;10482,000;20,000
17/02/2021;22:11:02;602,32;8,835;27,940;10504,000;20,000
17/02/2021;22:11:17;602,57;8,782;28,010;10479,000;20,000
17/02/2021;22:11:32;602,82;8,839;27,940;10464,000;20,000
17/02/2021;22:11:47;603,07;8,795;27,990;10492,000;20,000
17/02/2021;22:12:02;603,32;8,735;28,060;10477,000;20,000
17/02/2021;22:12:17;603,57;8,865;27,900;10484,000;20,000
17/02/2021;22:12:32;603,82;8,865;27,900;10496,000;20,000
17/02/2021;22:12:47;604,07;8,758;28,040;10489,000;20,000
17/02/2021;22:13:02;604,32;8,852;27,920;10483,000;20,000
17/02/2021;22:13:17;604,57;8,839;27,940;10487,000;20,000
17/02/2021;22:13:32;604,82;8,811;27,970;10509,000;20,000
17/02/2021;22:13:47;605,07;8,826;27,950;10495,000;20,000
17/02/2021;22:14:02;605,32;8,787;28,000;10514,000;20,000
17/02/2021;22:14:17;605,57;8,781;28,010;10508,000;20,000
17/02/2021;22:14:32;605,82;8,895;27,870;10498,000;20,000
17/02/2021;22:14:47;606,07;8,801;27,980;10504,000;20,000
17/02/2021;22:15:02;606,32;8,774;28,020;10502,000;20,000
17/02/2021;22:15:17;606,57;8,792;27,990;10508,000;20,000
17/02/2021;22:15:32;606,82;8,773;28,020;10500,000;20,000
17/02/2021;22:15:47;607,07;8,809;27,970;10478,000;20,000
17/02/2021;22:16:02;607,32;8,865;27,910;10501,000;20,000
17/02/2021;22:16:17;607,57;8,896;27,870;10476,000;20,000
17/02/2021;22:16:32;607,82;8,803;27,980;10487,000;20,000
17/02/2021;22:16:47;608,07;8,817;27,960;10471,000;20,000
17/02/2021;22:17:02;608,32;8,825;27,950;10459,000;20,000
17/02/2021;22:17:17;608,57;8,817;27,960;10470,000;20,000
17/02/2021;22:17:32;608,82;8,783;28,000;10454,000;20,000
17/02/2021;22:17:47;609,07;8,869;27,900;10446,000;20,000
17/02/2021;22:18:02;609,32;8,794;27,990;10477,000;20,000
17/02/2021;22:18:17;609,57;8,917;27,840;10444,000;20,000
17/02/2021;22:18:32;609,82;8,837;27,940;10454,000;20,000
17/02/2021;22:18:47;610,07;8,791;27,990;10477,000;20,000
17/02/2021;22:19:02;610,32;8,806;27,980;10461,000;20,000
17/02/2021;22:19:17;610,57;8,795;27,990;10459,000;20,000
17/02/2021;22:19:32;610,82;8,774;28,020;10476,000;20,000
17/02/2021;22:19:47;611,07;8,689;28,120;10474,000;20,000
17/02/2021;22:20:02;611,32;8,797;27,990;10466,000;20,000
17/02/2021;22:20:17;611,57;8,821;27,960;10457,000;20,000
17/02/2021;22:20:32;611,82;8,713;28,090;10489,000;20,000
17/02/2021;22:20:47;612,07;8,861;27,910;10481,000;20,000
17/02/2021;22:21:02;612,32;8,874;27,890;10490,000;20,000
17/02/2021;22:21:17;612,57;8,740;28,060;10467,000;20,000
17/02/2021;22:21:32;612,82;8,922;27,840;10489,000;20,000
17/02/2021;22:21:47;613,07;8,883;27,880;10464,000;20,000
17/02/2021;22:22:02;613,32;8,820;27,960;10454,000;20,000
17/02/2021;22:22:17;613,57;8,810;27,970;10461,000;20,000
17/02/2021;22:22:32;613,82;8,759;28,030;10473,000;20,000
17/02/2021;22:22:47;614,07;8,742;28,060;10458,000;20,000
17/02/2021;22:23:02;614,32;8,791;27,990;10446,000;20,000
17/02/2021;22:23:17;614,57;8,813;27,970;10477,000;20,000
17/02/2021;22:23:32;614,82;8,857;27,910;10461,000;20,000
17/02/2021;22:23:47;615,07;8,767;28,020;10472,000;20,000
17/02/2021;22:24:02;615,32;8,780;28,010;10464,000;20,000
17/02/2021;22:24:17;615,57;8,838;27,940;10483,000;20,000
17/02/2021;22:24:32;615,82;8,887;27,880;10483,000;20,000
17/02/2021;22:24:47;616,07;8,784;28,000;10469,000;20,000
17/02/2021;22:25:02;616,32;8,791;28,000;10464,000;20,000
17/02/2021;22:25:17;616,57;8,823;27,960;10489,000;20,000
17/02/2021;22:25:32;616,82;8,858;27,910;10484,000;20,000
17/02/2021;22:25:47;617,07;8,714;28,090;10469,000;20,000
17/02/2021;22:26:02;617,32;8,767;28,020;10493,000;20,000
17/02/2021;22:26:17;617,57;8,829;27,950;10477,000;20,000
17/02/2021;22:26:32;617,82;8,787;28,000;10489,000;20,000
17/02/2021;22:26:47;618,07;8,907;27,850;10496,000;20,000
17/02/2021;22:27:02;618,32;8,743;28,050;10495,000;20,000
17/02/2021;22:27:17;618,57;8,795;27,990;10475,000;20,000
17/02/2021;22:27:32;618,82;8,877;27,890;10477,000;20,000
17/02/2021;22:27:47;619,07;8,853;27,920;10500,000;20,000
17/02/2021;22:28:02;619,32;8,727;28,070;10480,000;20,000
17/02/2021;22:28:17;619,57;8,862;27,910;10479,000;20,000
17/02/2021;22:28:32;619,82;8,772;28,020;10452,000;20,000
17/02/2021;22:28:47;620,07;8,831;27,950;10446,000;20,000
17/02/2021;22:29:02;620,32;8,868;27,900;10439,000;20,000
17/02/2021;22:29:17;620,57;8,855;27,920;10433,000;20,000
17/02/2021;22:29:32;620,82;8,770;28,020;10449,000;20,000
17/02/2021;22:29:47;621,07;8,844;27,930;10455,000;20,000
17/02/2021;22:30:02;621,32;8,910;27,850;10454,000;20,000
17/02/2021;22:30:17;621,57;8,819;27,960;10446,000;20,000
17/02/2021;22:30:32;621,82;8,792;27,990;10447,000;20,000
17/02/2021;22:30:47;622,07;8,847;27,930;10451,000;20,000
17/02/2021;22:31:02;622,32;8,705;28,100;10448,000;20,000
17/02/2021;22:31:17;622,57;8,825;27,950;10438,000;20,000
17/02/2021;22:31:32;622,82;8,851;27,920;10458,000;20,000
17/02/2021;22:31:47;623,07;8,825;27,950;10451,000;20,000
17/02/2021;22:32:02;623,32;8,727;28,070;10466,000;20,000
17/02/2021;22:32:17;623,57;8,738;28,060;10438,000;20,000
17/02/2021;22:32:32;623,82;8,820;27,960;10432,000;20,000
17/02/2021;22:32:47;624,07;8,878;27,890;10440,000;20,000
17/02/2021;22:33:02;624,32;8,904;27,860;10452,000;20,000
17/02/2021;22:33:17;624,57;8,860;27,910;10445,000;20,000
17/02/2021;22:33:32;624,82;8,897;27,870;10442,000;20,000
17/02/2021;22:33:47;625,07;8,829;27,950;10452,000;20,000
17/02/2021;22:34:02;625,32;8,744;28,050;10455,000;20,000
17/02/2021;22:34:17;625,57;8,852;27,920;10455,000;20,000
17/02/2021;22:34:32;625,82;8,856;27,920;10445,000;20,000
17/02/2021;22:34:47;626,07;8,813;27,970;10449,000;20,000
17/02/2021;22:35:02;626,32;8,820;27,960;10443,000;20,000
17/02/2021;22:35:17;626,57;8,823;27,960;10436,000;20,000
17/02/2021;22:35:32;626,82;8,789;28,000;10454,000;20,000
17/02/2021;22:35:47;627,07;8,795;27,990;10452,000;20,000
17/02/2021;22:36:02;627,32;8,812;27,970;10466,000;20,000
17/02/2021;22:36:17;627,57;8,770;28,020;10453,000;20,000
17/02/2021;22:36:32;627,82;8,910;27,850;10466,000;20,000
17/02/2021;22:36:47;628,07;8,838;27,940;10423,000;20,000
17/02/2021;22:37:02;628,32;8,836;27,940;10445,000;20,000
17/02/2021;22:37:17;628,57;8,704;28,100;10479,000;20,000
17/02/2021;22:37:32;628,82;8,819;27,960;10470,000;20,000
17/02/2021;22:37:47;629,07;8,862;27,910;10459,000;20,000
17/02/2021;22:38:02;629,32;8,750;28,050;10458,000;20,000
17/02/2021;22:38:17;629,57;8,830;27,950;10453,000;20,000
17/02/2021;22:38:32;629,82;8,802;27,980;10452,000;20,000
17/02/2021;22:38:47;630,07;8,786;28,000;10485,000;20,000
17/02/2021;22:39:02;630,32;8,743;28,050;10441,000;20,000
17/02/2021;22:39:17;630,57;8,948;27,800;10435,000;20,000
17/02/2021;22:39:32;630,82;8,838;27,940;10459,000;20,000
17/02/2021;22:39:47;631,07;8,836;27,940;10436,000;20,000
17/02/2021;22:40:02;631,32;8,715;28,090;10441,000;20,000
17/02/2021;22:40:17;631,57;8,786;28,000;10477,000;20,000
17/02/2021;22:40:32;631,82;8,753;28,040;10445,000;20,000
17/02/2021;22:40:47;632,07;8,852;27,920;10459,000;20,000
17/02/2021;22:41:02;632,32;8,819;27,960;10449,000;20,000
17/02/2021;22:41:17;632,57;8,799;27,990;10464,000;20,000
17/02/2021;22:41:32;632,82;8,813;27,970;10449,000;20,000
17/02/2021;22:41:47;633,07;8,897;27,870;10450,000;20,000
17/02/2021;22:42:02;633,32;8,810;27,970;10470,000;20,000
17/02/2021;22:42:17;633,57;8,825;27,950;10477,000;20,000
17/02/2021;22:42:32;633,82;8,839;27,940;10478,000;20,000
17/02/2021;22:42:47;634,07;8,802;27,980;10494,000;20,000
17/02/2021;22:43:02;634,32;8,767;28,020;10478,000;20,000
17/02/2021;22:43:17;634,57;8,884;27,880;10462,000;20,000
17/02/2021;22:43:32;634,82;8,860;27,910;10484,000;20,000
17/02/2021;22:43:47;635,07;8,872;27,900;10478,000;20,000
17/02/2021;22:44:02;635,32;8,759;28,030;10491,000;20,000
17/02/2021;22:44:17;635,57;8,823;27,960;10492,000;20,000
17/02/2021;22:44:32;635,82;8,847;27,930;10480,000;20,000
17/02/2021;22:44:47;636,07;8,911;27,850;10474,000;20,000
17/02/2021;22:45:02;636,32;8,772;28,020;10476,000;20,000
17/02/2021;22:45:17;636,57;8,780;28,010;10473,000;20,000
17/02/2021;22:45:32;636,82;8,755;28,040;10452,000;20,000
17/02/2021;22:45:47;637,07;8,819;27,960;10466,000;20,000
17/02/2021;22:46:02;637,32;8,770;28,020;10467,000;20,000
17/02/2021;22:46:17;637,57;8,841;27,930;10448,000;20,000
17/02/2021;22:46:32;637,82;8,878;27,890;10470,000;20,000
17/02/2021;22:46:47;638,07;8,776;28,010;10458,000;20,000
17/02/2021;22:47:02;638,32;8,772;28,020;10458,000;20,000
17/02/2021;22:47:17;638,57;8,789;28,000;10442,000;20,000
17/02/2021;22:47:32;638,82;8,753;28,040;10439,000;20,000
17/02/2021;22:47:47;639,07;8,813;27,970;10444,000;20,000
17/02/2021;22:48:02;639,32;8,753;28,040;10433,000;20,000
17/02/2021;22:48:17;639,57;8,801;27,980;10451,000;20,000
17/02/2021;22:48:32;639,82;8,779;28,010;10458,000;20,000
17/02/2021;22:48:47;640,07;8,882;27,880;10440,000;20,000
17/02/2021;22:49:02;640,32;8,822;27,960;10466,000;20,000
17/02/2021;22:49:17;640,57;8,768;28,020;10466,000;20,000
17/02/2021;22:49:32;640,82;8,875;27,890;10477,000;20,000
17/02/2021;22:49:47;641,07;8,807;27,980;10470,000;20,000
17/02/2021;22:50:02;641,32;8,829;27,950;10470,000;20,000
17/02/2021;22:50:17;641,57;8,733;28,070;10462,000;20,000
17/02/2021;22:50:32;641,82;8,801;27,980;10452,000;20,000
17/02/2021;22:50:47;642,07;8,807;27,980;10464,000;20,000
17/02/2021;22:51:02;642,32;8,812;27,970;10471,000;20,000
17/02/2021;22:51:17;642,57;8,877;27,890;10474,000;20,000
17/02/2021;22:51:32;642,82;8,787;28,000;10485,000;20,000
17/02/2021;22:51:47;643,07;8,785;28,000;10483,000;20,000
17/02/2021;22:52:02;643,32;8,779;28,010;10489,000;20,000
17/02/2021;22:52:17;643,57;8,826;27,950;10477,000;20,000
17/02/2021;22:52:32;643,82;8,779;28,010;10508,000;20,000
17/02/2021;22:52:47;644,07;8,763;28,030;10470,000;20,000
17/02/2021;22:53:02;644,32;8,767;28,020;10471,000;20,000
17/02/2021;22:53:17;644,57;8,867;27,900;10484,000;20,000
17/02/2021;22:53:32;644,82;8,801;27,980;10485,000;20,000
17/02/2021;22:53:47;645,07;8,793;27,990;10472,000;20,000
17/02/2021;22:54:02;645,32;8,864;27,910;10464,000;20,000
17/02/2021;22:54:17;645,57;8,801;27,980;10485,000;20,000
17/02/2021;22:54:32;645,82;8,775;28,010;10471,000;20,000
17/02/2021;22:54:47;646,07;8,772;28,020;10471,000;20,000
17/02/2021;22:55:02;646,32;8,873;27,900;10474,000;20,000
17/02/2021;22:55:17;646,57;8,849;27,920;10490,000;20,000
17/02/2021;22:55:32;646,82;8,865;27,910;10464,000;20,000
17/02/2021;22:55:47;647,07;8,853;27,920;10465,000;20,000
17/02/2021;22:56:02;647,32;8,800;27,980;10469,000;20,000
17/02/2021;22:56:17;647,57;8,843;27,930;10458,000;20,000
17/02/2021;22:56:32;647,82;8,836;27,940;10483,000;20,000
17/02/2021;22:56:47;648,07;8,945;27,810;10477,000;20,000
17/02/2021;22:57:02;648,32;8,875;27,890;10452,000;20,000
17/02/2021;22:57:17;648,57;8,839;27,940;10466,000;20,000
17/02/2021;22:57:32;648,82;8,830;27,950;10445,000;20,000
17/02/2021;22:57:47;649,07;8,750;28,050;10452,000;20,000
17/02/2021;22:58:02;649,32;8,795;27,990;10459,000;20,000
17/02/2021;22:58:17;649,57;8,870;27,900;10459,000;20,000
17/02/2021;22:58:32;649,82;8,723;28,080;10464,000;20,000
17/02/2021;22:58:47;650,07;8,811;27,970;10471,000;20,000
17/02/2021;22:59:02;650,32;8,836;27,940;10467,000;20,000
17/02/2021;22:59:17;650,57;8,847;27,930;10472,000;20,000
17/02/2021;22:59:32;650,82;8,872;27,900;10458,000;20,000
17/02/2021;22:59:47;651,07;8,777;28,010;10479,000;20,000
17/02/2021;23:00:02;651,32;8,838;27,940;10477,000;20,000
17/02/2021;23:00:17;651,57;8,789;28,000;10470,000;20,000
17/02/2021;23:00:32;651,82;8,847;27,930;10471,000;20,000
17/02/2021;23:00:47;652,07;8,788;28,000;10452,000;20,000
17/02/2021;23:01:02;652,32;8,725;28,080;10454,000;20,000
17/02/2021;23:01:17;652,57;8,808;27,970;10443,000;20,000
17/02/2021;23:01:32;652,82;8,840;27,930;10458,000;20,000
17/02/2021;23:01:47;653,07;8,821;27,960;10465,000;20,000
17/02/2021;23:02:02;653,32;8,838;27,940;10479,000;20,000
17/02/2021;23:02:17;653,57;8,820;27,960;10473,000;20,000
17/02/2021;23:02:32;653,82;8,786;28,000;10466,000;20,000
17/02/2021;23:02:47;654,07;8,781;28,010;10458,000;20,000
17/02/2021;23:03:02;654,32;8,822;27,960;10481,000;20,000
17/02/2021;23:03:17;654,57;8,831;27,950;10459,000;20,000
17/02/2021;23:03:32;654,82;8,860;27,910;10464,000;20,000
17/02/2021;23:03:47;655,07;8,823;27,960;10452,000;20,000
17/02/2021;23:04:02;655,32;8,769;28,020;10464,000;20,000
17/02/2021;23:04:17;655,57;8,750;28,050;10453,000;20,000
17/02/2021;23:04:32;655,82;8,813;27,970;10477,000;20,000
17/02/2021;23:04:47;656,07;8,756;28,040;10452,000;20,000
17/02/2021;23:05:02;656,32;8,748;28,050;10466,000;20,000
17/02/2021;23:05:17;656,57;8,746;28,050;10446,000;20,000
17/02/2021;23:05:32;656,82;8,814;27,970;10450,000;20,000
17/02/2021;23:05:47;657,07;8,772;28,020;10451,000;20,000
17/02/2021;23:06:02;657,32;8,795;27,990;10466,000;20,000
17/02/2021;23:06:17;657,57;8,757;28,040;10445,000;20,000
17/02/2021;23:06:32;657,82;8,820;27,960;10470,000;20,000
17/02/2021;23:06:47;658,07;8,810;27,970;10445,000;20,000
17/02/2021;23:07:02;658,32;8,803;27,980;10458,000;20,000
17/02/2021;23:07:17;658,57;8,787;28,000;10451,000;20,000
17/02/2021;23:07:32;658,82;8,848;27,930;10451,000;20,000
17/02/2021;23:07:47;659,07;8,774;28,020;10459,000;20,000
17/02/2021;23:08:02;659,32;8,834;27,940;10471,000;20,000
17/02/2021;23:08:17;659,57;8,812;27,970;10459,000;20,000
17/02/2021;23:08:32;659,82;8,851;27,920;10465,000;20,000
17/02/2021;23:08:47;660,07;8,662;28,150;10433,000;20,000
17/02/2021;23:09:02;660,32;8,756;28,040;10447,000;20,000
17/02/2021;23:09:17;660,57;8,878;27,890;10457,000;20,000
17/02/2021;23:09:32;660,82;8,810;27,970;10483,000;20,000
17/02/2021;23:09:47;661,07;8,841;27,930;10455,000;20,000
17/02/2021;23:10:02;661,32;8,820;27,960;10464,000;20,000
17/02/2021;23:10:17;661,57;8,861;27,910;10456,000;20,000
17/02/2021;23:10:32;661,82;8,753;28,040;10459,000;20,000
17/02/2021;23:10:47;662,07;8,831;27,950;10444,000;20,000
17/02/2021;23:11:02;662,32;8,787;28,000;10473,000;20,000
17/02/2021;23:11:17;662,57;8,809;27,970;10454,000;20,000
17/02/2021;23:11:32;662,82;8,781;28,010;10458,000;20,000
17/02/2021;23:11:47;663,07;8,878;27,890;10449,000;20,000
17/02/2021;23:12:02;663,32;8,869;27,900;10446,000;20,000
17/02/2021;23:12:17;663,57;8,911;27,850;10489,000;20,000
17/02/2021;23:12:32;663,82;8,839;27,940;10465,000;20,000
17/02/2021;23:12:47;664,07;8,759;28,030;10472,000;20,000
17/02/2021;23:13:02;664,32;8,812;27,970;10454,000;20,000
17/02/2021;23:13:17;664,57;8,794;27,990;10483,000;20,000
17/02/2021;23:13:32;664,82;8,796;27,990;10466,000;20,000
17/02/2021;23:13:47;665,07;8,865;27,910;10473,000;20,000
17/02/2021;23:14:02;665,32;8,821;27,960;10492,000;20,000
17/02/2021;23:14:17;665,57;8,781;28,010;10494,000;20,000
17/02/2021;23:14:32;665,82;8,792;27,990;10501,000;20,000
17/02/2021;23:14:47;666,07;8,782;28,010;10485,000;20,000
17/02/2021;23:15:02;666,32;8,811;27,970;10484,000;20,000
17/02/2021;23:15:17;666,57;8,798;27,990;10464,000;20,000
17/02/2021;23:15:32;666,82;8,813;27,970;10470,000;20,000
17/02/2021;23:15:47;667,07;8,787;28,000;10466,000;20,000
17/02/2021;23:16:02;667,32;8,765;28,030;10451,000;20,000
17/02/2021;23:16:17;667,57;8,870;27,900;10466,000;20,000
17/02/2021;23:16:32;667,82;8,794;27,990;10483,000;20,000
17/02/2021;23:16:47;668,07;8,779;28,010;10470,000;20,000
17/02/2021;23:17:02;668,32;8,828;27,950;10470,000;20,000
17/02/2021;23:17:17;668,57;8,839;27,940;10477,000;20,000
17/02/2021;23:17:32;668,82;8,819;27,960;10470,000;20,000
17/02/2021;23:17:47;669,07;8,858;27,910;10484,000;20,000
17/02/2021;23:18:02;669,32;8,843;27,930;10464,000;20,000
17/02/2021;23:18:17;669,57;8,805;27,980;10472,000;20,000
17/02/2021;23:18:32;669,82;8,749;28,050;10474,000;20,000
17/02/2021;23:18:47;670,07;8,819;27,960;10478,000;20,000
17/02/2021;23:19:02;670,32;8,840;27,930;10489,000;20,000
17/02/2021;23:19:17;670,57;8,843;27,930;10470,000;20,000
17/02/2021;23:19:32;670,82;8,886;27,880;10451,000;20,000
17/02/2021;23:19:47;671,07;8,804;27,980;10480,000;20,000
17/02/2021;23:20:02;671,32;8,796;27,990;10458,000;20,000
17/02/2021;23:20:17;671,57;8,824;27,950;10445,000;20,000
17/02/2021;23:20:32;671,82;8,837;27,940;10466,000;20,000
17/02/2021;23:20:47;672,07;8,847;27,930;10477,000;20,000
17/02/2021;23:21:02;672,32;8,795;27,990;10458,000;20,000
17/02/2021;23:21:17;672,57;8,880;27,890;10467,000;20,000
17/02/2021;23:21:32;672,82;8,732;28,070;10470,000;20,000
17/02/2021;23:21:47;673,07;8,772;28,020;10459,000;20,000
17/02/2021;23:22:02;673,32;8,810;27,970;10458,000;20,000
17/02/2021;23:22:17;673,57;8,827;27,950;10440,000;20,000
17/02/2021;23:22:32;673,82;8,838;27,940;10458,000;20,000
17/02/2021;23:22:47;674,07;8,755;28,040;10461,000;20,000
17/02/2021;23:23:02;674,32;8,922;27,840;10456,000;20,000
17/02/2021;23:23:17;674,57;8,776;28,010;10453,000;20,000
17/02/2021;23:23:32;674,82;8,873;27,900;10465,000;20,000
17/02/2021;23:23:47;675,07;8,820;27,960;10452,000;20,000
17/02/2021;23:24:02;675,32;8,799;27,990;10458,000;20,000
17/02/2021;23:24:17;675,57;8,759;28,030;10445,000;20,000
17/02/2021;23:24:32;675,82;8,809;27,970;10465,000;20,000
17/02/2021;23:24:47;676,07;8,817;27,960;10451,000;20,000
17/02/2021;23:25:02;676,32;8,771;28,020;10458,000;20,000
17/02/2021;23:25:17;676,57;8,773;28,020;10469,000;20,000
17/02/2021;23:25:32;676,82;8,817;27,960;10471,000;20,000
