17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-7
Description: FUI FR
IDENTIFICATION
PHIboard number   : v1214381
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 050
Ref LED current   : 064
Ref LED amplitude : 94131
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 149800
100.00%a.s.phase 2: 27.68 at 020.0°C amp 066000
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;12:28:03;19,26;9,123;27,600;8506,000;20,000
17/02/2021;12:28:18;19,52;9,079;27,650;8502,000;20,000
17/02/2021;12:28:33;19,76;9,100;27,620;8507,000;20,000
17/02/2021;12:28:48;20,02;9,106;27,620;8478,000;20,000
17/02/2021;12:29:03;20,26;9,156;27,560;8495,000;20,000
17/02/2021;12:29:18;20,52;9,049;27,680;8503,000;20,000
17/02/2021;12:29:33;20,76;9,060;27,670;8515,000;20,000
17/02/2021;12:29:48;21,01;9,031;27,710;8490,000;20,000
17/02/2021;12:30:03;21,26;9,034;27,700;8495,000;20,000
17/02/2021;12:30:18;21,52;9,225;27,480;8485,000;20,000
17/02/2021;12:30:33;21,77;9,142;27,570;8509,000;20,000
17/02/2021;12:30:48;22,02;9,132;27,590;8482,000;20,000
17/02/2021;12:31:03;22,27;9,059;27,670;8496,000;20,000
17/02/2021;12:31:18;22,52;9,156;27,560;8485,000;20,000
17/02/2021;12:31:33;22,77;9,183;27,530;8482,000;20,000
17/02/2021;12:31:48;23,02;9,149;27,570;8491,000;20,000
17/02/2021;12:32:03;23,26;9,077;27,650;8498,000;20,000
17/02/2021;12:32:18;23,51;9,055;27,680;8481,000;20,000
17/02/2021;12:32:33;23,76;9,131;27,590;8486,000;20,000
17/02/2021;12:32:48;24,01;9,161;27,550;8479,000;20,000
17/02/2021;12:33:03;24,27;9,063;27,670;8485,000;20,000
17/02/2021;12:33:18;24,52;9,095;27,630;8485,000;20,000
17/02/2021;12:33:33;24,77;9,120;27,600;8492,000;20,000
17/02/2021;12:33:48;25,02;9,184;27,530;8472,000;20,000
17/02/2021;12:34:03;25,27;9,028;27,710;8478,000;20,000
17/02/2021;12:34:18;25,51;9,076;27,650;8470,000;20,000
17/02/2021;12:34:33;25,77;9,109;27,610;8486,000;20,000
17/02/2021;12:34:48;26,02;9,189;27,520;8467,000;20,000
17/02/2021;12:35:03;26,27;9,186;27,520;8457,000;20,000
17/02/2021;12:35:18;26,52;9,170;27,540;8468,000;20,000
17/02/2021;12:35:33;26,77;9,170;27,540;8489,000;20,000
17/02/2021;12:35:48;27,02;9,123;27,600;8470,000;20,000
17/02/2021;12:36:03;27,27;9,186;27,520;8482,000;20,000
17/02/2021;12:36:18;27,52;9,194;27,510;8476,000;20,000
17/02/2021;12:36:33;27,77;9,151;27,560;8473,000;20,000
17/02/2021;12:36:48;28,01;9,183;27,530;8463,000;20,000
17/02/2021;12:37:03;28,27;9,221;27,480;8470,000;20,000
17/02/2021;12:37:18;28,52;9,185;27,520;8488,000;20,000
17/02/2021;12:37:33;28,77;9,077;27,650;8464,000;20,000
17/02/2021;12:37:48;29,01;9,165;27,550;8464,000;20,000
17/02/2021;12:38:03;29,26;9,165;27,550;8470,000;20,000
17/02/2021;12:38:18;29,52;9,066;27,660;8462,000;20,000
17/02/2021;12:38:33;29,77;9,168;27,540;8465,000;20,000
17/02/2021;12:38:48;30,02;9,206;27,500;8465,000;20,000
17/02/2021;12:39:03;30,27;9,217;27,490;8473,000;20,000
17/02/2021;12:39:18;30,52;9,109;27,610;8454,000;20,000
17/02/2021;12:39:33;30,77;9,154;27,560;8461,000;20,000
17/02/2021;12:39:48;31,02;9,033;27,700;8468,000;20,000
17/02/2021;12:40:03;31,27;9,126;27,590;8465,000;20,000
17/02/2021;12:40:18;31,52;9,108;27,620;8477,000;20,000
17/02/2021;12:40:33;31,77;9,174;27,540;8470,000;20,000
17/02/2021;12:40:48;32,02;9,123;27,600;8470,000;20,000
17/02/2021;12:41:03;32,26;9,155;27,560;8468,000;20,000
17/02/2021;12:41:18;32,52;9,099;27,620;8459,000;20,000
17/02/2021;12:41:33;32,77;9,248;27,450;8469,000;20,000
17/02/2021;12:41:48;33,02;9,135;27,580;8469,000;20,000
17/02/2021;12:42:03;33,27;9,048;27,690;8469,000;20,000
17/02/2021;12:42:18;33,52;9,098;27,630;8471,000;20,000
17/02/2021;12:42:33;33,77;9,148;27,570;8451,000;20,000
17/02/2021;12:42:48;34,02;9,111;27,610;8484,000;20,000
17/02/2021;12:43:03;34,27;9,144;27,570;8503,000;20,000
17/02/2021;12:43:18;34,51;9,095;27,630;8488,000;20,000
17/02/2021;12:43:33;34,76;9,290;27,400;8473,000;20,000
17/02/2021;12:43:48;35,02;9,146;27,570;8470,000;20,000
17/02/2021;12:44:03;35,26;9,197;27,510;8490,000;20,000
17/02/2021;12:44:18;35,52;9,141;27,580;8490,000;20,000
17/02/2021;12:44:33;35,76;9,156;27,560;8471,000;20,000
17/02/2021;12:44:48;36,01;9,161;27,550;8476,000;20,000
17/02/2021;12:45:03;36,26;9,100;27,620;8476,000;20,000
17/02/2021;12:45:18;36,52;9,079;27,650;8472,000;20,000
17/02/2021;12:45:33;36,77;9,140;27,580;8476,000;20,000
17/02/2021;12:45:48;37,01;9,030;27,710;8471,000;20,000
17/02/2021;12:46:03;37,26;9,108;27,610;8466,000;20,000
17/02/2021;12:46:18;37,52;9,188;27,520;8496,000;20,000
17/02/2021;12:46:33;37,76;9,136;27,580;8487,000;20,000
17/02/2021;12:46:48;38,02;9,167;27,550;8487,000;20,000
17/02/2021;12:47:03;38,27;9,108;27,610;8465,000;20,000
17/02/2021;12:47:18;38,52;9,134;27,580;8481,000;20,000
17/02/2021;12:47:33;38,77;9,175;27,540;8488,000;20,000
17/02/2021;12:47:48;39,02;9,185;27,520;8476,000;20,000
17/02/2021;12:48:03;39,27;9,182;27,530;8487,000;20,000
17/02/2021;12:48:18;39,51;9,117;27,600;8464,000;20,000
17/02/2021;12:48:33;39,76;9,215;27,490;8477,000;20,000
17/02/2021;12:48:48;40,02;9,274;27,420;8478,000;20,000
17/02/2021;12:49:03;40,27;9,082;27,650;8458,000;20,000
17/02/2021;12:49:18;40,52;9,151;27,560;8473,000;20,000
17/02/2021;12:49:33;40,76;9,113;27,610;8489,000;20,000
17/02/2021;12:49:48;41,02;9,205;27,500;8466,000;20,000
17/02/2021;12:50:03;41,27;9,136;27,580;8478,000;20,000
17/02/2021;12:50:18;41,51;9,033;27,700;8480,000;20,000
17/02/2021;12:50:33;41,77;9,096;27,630;8488,000;20,000
17/02/2021;12:50:48;42,02;9,098;27,630;8476,000;20,000
17/02/2021;12:51:03;42,27;9,242;27,460;8463,000;20,000
17/02/2021;12:51:18;42,52;9,131;27,590;8476,000;20,000
17/02/2021;12:51:33;42,76;9,143;27,570;8478,000;20,000
17/02/2021;12:51:48;43,01;9,127;27,590;8480,000;20,000
17/02/2021;12:52:03;43,26;9,119;27,600;8461,000;20,000
17/02/2021;12:52:18;43,51;9,206;27,500;8482,000;20,000
17/02/2021;12:52:33;43,77;9,137;27,580;8505,000;20,000
17/02/2021;12:52:48;44,02;9,172;27,540;8494,000;20,000
17/02/2021;12:53:03;44,27;9,037;27,700;8505,000;20,000
17/02/2021;12:53:18;44,52;9,048;27,690;8488,000;20,000
17/02/2021;12:53:33;44,77;9,206;27,500;8501,000;20,000
17/02/2021;12:53:48;45,02;9,124;27,600;8507,000;20,000
17/02/2021;12:54:03;45,27;9,224;27,480;8509,000;20,000
17/02/2021;12:54:18;45,52;9,152;27,560;8504,000;20,000
17/02/2021;12:54:33;45,77;9,171;27,540;8507,000;20,000
17/02/2021;12:54:48;46,02;9,148;27,570;8509,000;20,000
17/02/2021;12:55:03;46,27;9,167;27,550;8514,000;20,000
17/02/2021;12:55:18;46,52;9,220;27,480;8493,000;20,000
17/02/2021;12:55:33;46,77;9,021;27,720;8498,000;20,000
17/02/2021;12:55:48;47,01;9,096;27,630;8507,000;20,000
17/02/2021;12:56:03;47,27;9,195;27,510;8489,000;20,000
17/02/2021;12:56:18;47,51;9,113;27,610;8507,000;20,000
17/02/2021;12:56:33;47,76;9,173;27,540;8500,000;20,000
17/02/2021;12:56:48;48,02;9,127;27,590;8495,000;20,000
17/02/2021;12:57:03;48,26;9,230;27,470;8502,000;20,000
17/02/2021;12:57:18;48,52;9,129;27,590;8504,000;20,000
17/02/2021;12:57:33;48,77;9,128;27,590;8499,000;20,000
17/02/2021;12:57:48;49,02;9,156;27,560;8514,000;20,000
17/02/2021;12:58:03;49,27;9,105;27,620;8492,000;20,000
17/02/2021;12:58:18;49,52;9,116;27,610;8499,000;20,000
17/02/2021;12:58:33;49,76;9,074;27,650;8509,000;20,000
17/02/2021;12:58:48;50,02;9,205;27,500;8496,000;20,000
17/02/2021;12:59:03;50,27;9,151;27,560;8502,000;20,000
17/02/2021;12:59:18;50,52;9,151;27,560;8490,000;20,000
17/02/2021;12:59:33;50,77;9,144;27,570;8511,000;20,000
17/02/2021;12:59:48;51,01;9,041;27,690;8505,000;20,000
17/02/2021;13:00:03;51,26;9,106;27,620;8504,000;20,000
17/02/2021;13:00:18;51,51;9,070;27,660;8513,000;20,000
17/02/2021;13:00:33;51,76;9,198;27,510;8507,000;20,000
17/02/2021;13:00:48;52,01;9,225;27,480;8495,000;20,000
17/02/2021;13:01:03;52,26;9,163;27,550;8490,000;20,000
17/02/2021;13:01:18;52,52;9,131;27,590;8504,000;20,000
17/02/2021;13:01:33;52,77;9,042;27,690;8491,000;20,000
17/02/2021;13:01:48;53,01;9,124;27,600;8504,000;20,000
17/02/2021;13:02:03;53,27;9,131;27,590;8482,000;20,000
17/02/2021;13:02:18;53,52;9,093;27,630;8508,000;20,000
17/02/2021;13:02:33;53,76;9,089;27,640;8487,000;20,000
17/02/2021;13:02:48;54,02;9,095;27,630;8488,000;20,000
17/02/2021;13:03:03;54,27;9,127;27,590;8495,000;20,000
17/02/2021;13:03:18;54,51;9,181;27,530;8492,000;20,000
