17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-8
Description: FUI HS
IDENTIFICATION
PHIboard number   : v1214382
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 99746
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 144900
100.00%a.s.phase 2: 27.68 at 020.0°C amp 064800
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;12:08:49;0,00;9,171;27,540;18592,000;20,000
17/02/2021;12:08:50;0,02;9,282;27,410;18575,000;20,000
17/02/2021;12:08:51;0,03;9,223;27,480;18554,000;20,000
17/02/2021;12:09:03;0,24;9,299;27,390;18547,000;20,000
17/02/2021;12:09:18;0,49;9,288;27,410;18552,000;20,000
17/02/2021;12:09:33;0,74;9,279;27,420;18577,000;20,000
17/02/2021;12:09:48;1,00;9,251;27,450;18539,000;20,000
17/02/2021;12:10:03;1,25;9,235;27,470;18555,000;20,000
17/02/2021;12:10:18;1,50;9,234;27,470;18562,000;20,000
17/02/2021;12:10:33;1,74;9,300;27,390;18535,000;20,000
17/02/2021;12:10:48;2,00;9,329;27,360;18538,000;20,000
17/02/2021;12:11:03;2,24;9,263;27,430;18548,000;20,000
17/02/2021;12:11:18;2,49;9,286;27,410;18540,000;20,000
17/02/2021;12:11:33;2,75;9,305;27,390;18512,000;20,000
17/02/2021;12:11:48;3,00;9,263;27,430;18524,000;20,000
17/02/2021;12:12:03;3,25;9,310;27,380;18516,000;20,000
17/02/2021;12:12:18;3,50;9,285;27,410;18501,000;20,000
17/02/2021;12:12:33;3,75;9,281;27,410;18501,000;20,000
17/02/2021;12:12:48;4,00;9,213;27,490;18527,000;20,000
17/02/2021;12:13:03;4,25;9,309;27,380;18500,000;20,000
17/02/2021;12:13:18;4,50;9,356;27,330;18510,000;20,000
17/02/2021;12:13:33;4,74;9,270;27,430;18493,000;20,000
17/02/2021;12:13:48;5,00;9,261;27,440;18504,000;20,000
17/02/2021;12:14:03;5,25;9,280;27,420;18505,000;20,000
17/02/2021;12:14:18;5,50;9,317;27,370;18507,000;20,000
17/02/2021;12:14:33;5,74;9,305;27,390;18493,000;20,000
17/02/2021;12:14:48;5,99;9,319;27,370;18496,000;20,000
17/02/2021;12:15:03;6,24;9,223;27,480;18483,000;20,000
17/02/2021;12:15:18;6,50;9,303;27,390;18499,000;20,000
17/02/2021;12:15:33;6,74;9,338;27,350;18506,000;20,000
17/02/2021;12:15:48;6,99;9,224;27,480;18493,000;20,000
17/02/2021;12:16:03;7,25;9,268;27,430;18488,000;20,000
17/02/2021;12:16:18;7,50;9,298;27,390;18478,000;20,000
17/02/2021;12:16:33;7,74;9,256;27,440;18494,000;20,000
17/02/2021;12:16:48;8,00;9,292;27,400;18476,000;20,000
17/02/2021;12:17:03;8,25;9,293;27,400;18466,000;20,000
17/02/2021;12:17:18;8,50;9,305;27,390;18456,000;20,000
17/02/2021;12:17:33;8,74;9,253;27,450;18408,000;20,000
17/02/2021;12:17:48;9,00;9,278;27,420;18386,000;20,000
17/02/2021;12:18:03;9,24;9,278;27,420;18382,000;20,000
17/02/2021;12:18:18;9,49;9,267;27,430;18351,000;20,000
17/02/2021;12:18:33;9,75;9,257;27,440;18392,000;20,000
17/02/2021;12:18:48;9,99;9,280;27,420;18411,000;20,000
17/02/2021;12:19:03;10,24;9,221;27,480;18378,000;20,000
17/02/2021;12:19:18;10,49;9,347;27,340;18382,000;20,000
17/02/2021;12:19:33;10,75;9,226;27,480;18391,000;20,000
17/02/2021;12:19:48;11,00;9,243;27,460;18395,000;20,000
17/02/2021;12:20:03;11,25;9,251;27,450;18376,000;20,000
17/02/2021;12:20:18;11,50;9,317;27,370;18350,000;20,000
17/02/2021;12:20:33;11,75;9,281;27,410;18374,000;20,000
17/02/2021;12:20:48;12,00;9,319;27,370;18357,000;20,000
17/02/2021;12:21:03;12,24;9,284;27,410;18344,000;20,000
17/02/2021;12:21:18;12,49;9,327;27,360;18362,000;20,000
17/02/2021;12:21:33;12,74;9,259;27,440;18347,000;20,000
17/02/2021;12:21:48;13,00;9,285;27,410;18333,000;20,000
17/02/2021;12:22:03;13,24;9,227;27,480;18338,000;20,000
17/02/2021;12:22:18;13,49;9,302;27,390;18344,000;20,000
17/02/2021;12:22:33;13,74;9,283;27,410;18328,000;20,000
17/02/2021;12:22:48;13,99;9,249;27,450;18334,000;20,000
17/02/2021;12:23:03;14,24;9,317;27,370;18336,000;20,000
17/02/2021;12:23:18;14,49;9,223;27,480;18335,000;20,000
17/02/2021;12:23:33;14,74;9,288;27,410;18338,000;20,000
17/02/2021;12:23:48;14,99;9,269;27,430;18376,000;20,000
17/02/2021;12:24:03;15,25;9,293;27,400;18329,000;20,000
17/02/2021;12:24:18;15,49;9,222;27,480;18340,000;20,000
17/02/2021;12:24:33;15,75;9,261;27,440;18319,000;20,000
17/02/2021;12:24:48;16,00;9,335;27,350;18323,000;20,000
17/02/2021;12:25:03;16,25;9,250;27,450;18342,000;20,000
17/02/2021;12:25:18;16,50;9,245;27,460;18335,000;20,000
17/02/2021;12:25:33;16,74;9,279;27,420;18342,000;20,000
17/02/2021;12:25:48;16,99;9,268;27,430;18328,000;20,000
17/02/2021;12:26:03;17,25;9,269;27,430;18312,000;20,000
17/02/2021;12:26:18;17,50;9,266;27,430;18334,000;20,000
17/02/2021;12:26:33;17,74;9,204;27,500;18346,000;20,000
17/02/2021;12:26:48;18,00;9,265;27,430;18322,000;20,000
17/02/2021;12:27:03;18,25;9,259;27,440;18326,000;20,000
17/02/2021;12:27:18;18,49;9,307;27,380;18334,000;20,000
17/02/2021;12:27:33;18,75;9,279;27,420;18310,000;20,000
17/02/2021;12:27:48;19,00;9,317;27,370;18307,000;20,000
17/02/2021;12:28:03;19,24;9,283;27,410;18319,000;20,000
17/02/2021;12:28:18;19,50;9,223;27,480;18312,000;20,000
17/02/2021;12:28:33;19,74;9,300;27,390;18297,000;20,000
17/02/2021;12:28:48;20,00;9,241;27,460;18304,000;20,000
17/02/2021;12:29:03;20,24;9,246;27,450;18304,000;20,000
17/02/2021;12:29:18;20,49;9,295;27,400;18302,000;20,000
17/02/2021;12:29:33;20,74;9,317;27,370;18307,000;20,000
17/02/2021;12:29:48;20,99;9,227;27,480;18300,000;20,000
17/02/2021;12:30:03;21,24;9,224;27,480;18289,000;20,000
17/02/2021;12:30:18;21,50;9,284;27,410;18298,000;20,000
17/02/2021;12:30:33;21,75;9,334;27,350;18268,000;20,000
17/02/2021;12:30:48;22,00;9,251;27,450;18282,000;20,000
17/02/2021;12:31:03;22,24;9,191;27,520;18284,000;20,000
17/02/2021;12:31:18;22,49;9,329;27,360;18263,000;20,000
17/02/2021;12:31:33;22,74;9,275;27,420;18251,000;20,000
17/02/2021;12:31:48;23,00;9,271;27,420;18276,000;20,000
17/02/2021;12:32:03;23,24;9,314;27,380;18248,000;20,000
17/02/2021;12:32:18;23,49;9,311;27,380;18260,000;20,000
17/02/2021;12:32:33;23,74;9,315;27,380;18253,000;20,000
17/02/2021;12:32:48;23,99;9,262;27,440;18241,000;20,000
17/02/2021;12:33:03;24,25;9,293;27,400;18247,000;20,000
17/02/2021;12:33:18;24,50;9,302;27,390;18235,000;20,000
17/02/2021;12:33:33;24,74;9,272;27,420;18242,000;20,000
17/02/2021;12:33:48;25,00;9,300;27,390;18244,000;20,000
17/02/2021;12:34:03;25,25;9,230;27,470;18226,000;20,000
17/02/2021;12:34:18;25,49;9,344;27,340;18239,000;20,000
17/02/2021;12:34:33;25,75;9,308;27,380;18212,000;20,000
17/02/2021;12:34:48;26,00;9,319;27,370;18219,000;20,000
17/02/2021;12:35:03;26,24;9,268;27,430;18219,000;20,000
17/02/2021;12:35:18;26,49;9,318;27,370;18219,000;20,000
17/02/2021;12:35:33;26,74;9,252;27,450;18217,000;20,000
17/02/2021;12:35:48;26,99;9,322;27,370;18202,000;20,000
17/02/2021;12:36:03;27,25;9,261;27,440;18215,000;20,000
17/02/2021;12:36:18;27,50;9,354;27,330;18208,000;20,000
17/02/2021;12:36:33;27,74;9,290;27,400;18220,000;20,000
17/02/2021;12:36:48;27,99;9,316;27,370;18194,000;20,000
17/02/2021;12:37:03;28,24;9,289;27,410;18216,000;20,000
17/02/2021;12:37:18;28,50;9,313;27,380;18222,000;20,000
17/02/2021;12:37:33;28,75;9,287;27,410;18184,000;20,000
17/02/2021;12:37:48;28,99;9,339;27,350;18184,000;20,000
17/02/2021;12:38:03;29,24;9,290;27,400;18184,000;20,000
17/02/2021;12:38:18;29,49;9,329;27,360;18181,000;20,000
17/02/2021;12:38:33;29,75;9,283;27,410;18221,000;20,000
17/02/2021;12:38:48;29,99;9,304;27,390;18191,000;20,000
17/02/2021;12:39:04;30,25;9,280;27,420;18200,000;20,000
17/02/2021;12:39:18;30,49;9,296;27,400;18182,000;20,000
17/02/2021;12:39:33;30,75;9,304;27,390;18192,000;20,000
17/02/2021;12:39:48;30,99;9,290;27,400;18214,000;20,000
17/02/2021;12:40:03;31,25;9,290;27,400;18187,000;20,000
17/02/2021;12:40:18;31,50;9,302;27,390;18181,000;20,000
17/02/2021;12:40:33;31,75;9,275;27,420;18193,000;20,000
17/02/2021;12:40:48;31,99;9,232;27,470;18197,000;20,000
17/02/2021;12:41:03;32,24;9,314;27,380;18157,000;20,000
17/02/2021;12:41:18;32,50;9,284;27,410;18197,000;20,000
17/02/2021;12:41:33;32,74;9,283;27,410;18185,000;20,000
17/02/2021;12:41:48;32,99;9,306;27,390;18172,000;20,000
17/02/2021;12:42:03;33,24;9,276;27,420;18164,000;20,000
17/02/2021;12:42:18;33,49;9,302;27,390;18178,000;20,000
17/02/2021;12:42:33;33,74;9,272;27,420;18174,000;20,000
17/02/2021;12:42:48;34,00;9,285;27,410;18192,000;20,000
17/02/2021;12:43:03;34,25;9,265;27,430;18177,000;20,000
17/02/2021;12:43:18;34,49;9,343;27,340;18189,000;20,000
17/02/2021;12:43:33;34,74;9,324;27,360;18181,000;20,000
17/02/2021;12:43:48;35,00;9,286;27,410;18178,000;20,000
17/02/2021;12:44:03;35,24;9,269;27,430;18170,000;20,000
17/02/2021;12:44:18;35,49;9,271;27,430;18180,000;20,000
17/02/2021;12:44:33;35,74;9,287;27,410;18158,000;20,000
17/02/2021;12:44:48;35,99;9,301;27,390;18172,000;20,000
17/02/2021;12:45:03;36,24;9,242;27,460;18167,000;20,000
17/02/2021;12:45:18;36,50;9,341;27,350;18166,000;20,000
17/02/2021;12:45:33;36,75;9,279;27,420;18190,000;20,000
17/02/2021;12:45:48;36,99;9,362;27,320;18161,000;20,000
17/02/2021;12:46:04;37,25;9,310;27,380;18182,000;20,000
17/02/2021;12:46:18;37,50;9,252;27,450;18174,000;20,000
17/02/2021;12:46:33;37,74;9,263;27,430;18147,000;20,000
17/02/2021;12:46:48;38,00;9,231;27,470;18161,000;20,000
17/02/2021;12:47:03;38,25;9,333;27,350;18149,000;20,000
17/02/2021;12:47:18;38,49;9,357;27,330;18167,000;20,000
17/02/2021;12:47:33;38,74;9,324;27,360;18163,000;20,000
17/02/2021;12:47:48;38,99;9,328;27,360;18184,000;20,000
17/02/2021;12:48:03;39,24;9,267;27,430;18168,000;20,000
17/02/2021;12:48:18;39,49;9,261;27,440;18162,000;20,000
17/02/2021;12:48:33;39,74;9,250;27,450;18158,000;20,000
17/02/2021;12:48:48;39,99;9,187;27,520;18185,000;20,000
17/02/2021;12:49:03;40,24;9,342;27,340;18163,000;20,000
17/02/2021;12:49:18;40,50;9,320;27,370;18159,000;20,000
17/02/2021;12:49:33;40,74;9,328;27,360;18155,000;20,000
17/02/2021;12:49:48;41,00;9,339;27,350;18146,000;20,000
17/02/2021;12:50:03;41,25;9,267;27,430;18191,000;20,000
17/02/2021;12:50:18;41,49;9,207;27,500;18163,000;20,000
17/02/2021;12:50:33;41,75;9,256;27,440;18158,000;20,000
17/02/2021;12:50:48;41,99;9,265;27,430;18156,000;20,000
17/02/2021;12:51:03;42,25;9,290;27,400;18170,000;20,000
17/02/2021;12:51:18;42,50;9,271;27,430;18173,000;20,000
17/02/2021;12:51:33;42,74;9,297;27,400;18156,000;20,000
17/02/2021;12:51:48;42,99;9,248;27,450;18168,000;20,000
17/02/2021;12:52:03;43,24;9,232;27,470;18157,000;20,000
17/02/2021;12:52:18;43,49;9,224;27,480;18158,000;20,000
17/02/2021;12:52:33;43,75;9,250;27,450;18140,000;20,000
17/02/2021;12:52:48;44,00;9,282;27,410;18177,000;20,000
17/02/2021;12:53:03;44,25;9,271;27,420;18164,000;20,000
17/02/2021;12:53:18;44,50;9,258;27,440;18150,000;20,000
17/02/2021;12:53:33;44,75;9,292;27,400;18124,000;20,000
17/02/2021;12:53:48;44,99;9,274;27,420;18160,000;20,000
17/02/2021;12:54:03;45,24;9,224;27,480;18163,000;20,000
17/02/2021;12:54:18;45,50;9,289;27,410;18155,000;20,000
17/02/2021;12:54:33;45,75;9,242;27,460;18162,000;20,000
17/02/2021;12:54:48;46,00;9,223;27,480;18150,000;20,000
17/02/2021;12:55:03;46,24;9,177;27,530;18172,000;20,000
17/02/2021;12:55:18;46,50;9,275;27,420;18172,000;20,000
17/02/2021;12:55:33;46,75;9,253;27,450;18141,000;20,000
17/02/2021;12:55:48;46,99;9,247;27,450;18139,000;20,000
17/02/2021;12:56:03;47,25;9,313;27,380;18170,000;20,000
17/02/2021;12:56:18;47,49;9,246;27,450;18173,000;20,000
17/02/2021;12:56:33;47,74;9,293;27,400;18162,000;20,000
17/02/2021;12:56:48;48,00;9,234;27,470;18182,000;20,000
17/02/2021;12:57:03;48,24;9,246;27,450;18150,000;20,000
17/02/2021;12:57:18;48,50;9,285;27,410;18159,000;20,000
17/02/2021;12:57:33;48,74;9,297;27,400;18156,000;20,000
17/02/2021;12:57:48;48,99;9,293;27,400;18169,000;20,000
17/02/2021;12:58:03;49,25;9,231;27,470;18137,000;20,000
17/02/2021;12:58:18;49,49;9,290;27,400;18167,000;20,000
17/02/2021;12:58:33;49,74;9,271;27,430;18173,000;20,000
17/02/2021;12:58:48;50,00;9,222;27,480;18157,000;20,000
17/02/2021;12:59:03;50,25;9,170;27,540;18168,000;20,000
17/02/2021;12:59:18;50,50;9,239;27,460;18149,000;20,000
17/02/2021;12:59:33;50,75;9,247;27,450;18173,000;20,000
17/02/2021;12:59:48;50,99;9,241;27,460;18161,000;20,000
17/02/2021;13:00:03;51,24;9,248;27,450;18169,000;20,000
17/02/2021;13:00:18;51,49;9,245;27,460;18158,000;20,000
17/02/2021;13:00:33;51,74;9,223;27,480;18168,000;20,000
17/02/2021;13:00:48;51,99;9,230;27,470;18167,000;20,000
17/02/2021;13:01:03;52,24;9,261;27,440;18148,000;20,000
17/02/2021;13:01:18;52,49;9,207;27,500;18188,000;20,000
17/02/2021;13:01:33;52,75;9,295;27,400;18174,000;20,000
17/02/2021;13:01:48;52,99;9,326;27,360;18170,000;20,000
17/02/2021;13:02:04;53,25;9,261;27,440;18145,000;20,000
17/02/2021;13:02:18;53,50;9,260;27,440;18166,000;20,000
17/02/2021;13:02:33;53,74;9,227;27,480;18164,000;20,000
17/02/2021;13:02:48;54,00;9,157;27,560;18183,000;20,000
17/02/2021;13:03:03;54,24;9,184;27,530;18170,000;20,000
17/02/2021;13:03:18;54,49;9,216;27,490;18161,000;20,000
17/02/2021;13:03:34;54,75;9,252;27,450;18153,000;20,000
17/02/2021;13:03:48;54,99;9,227;27,480;18167,000;20,000
17/02/2021;13:04:04;55,25;9,232;27,470;18169,000;20,000
17/02/2021;13:04:18;55,49;9,324;27,360;18159,000;20,000
17/02/2021;13:04:33;55,74;9,240;27,460;18167,000;20,000
17/02/2021;13:04:48;55,99;9,310;27,380;18183,000;20,000
17/02/2021;13:05:03;56,24;9,230;27,470;18160,000;20,000
17/02/2021;13:05:18;56,49;9,295;27,400;18181,000;20,000
17/02/2021;13:05:33;56,74;9,223;27,480;18153,000;20,000
17/02/2021;13:05:48;57,00;9,185;27,520;18153,000;20,000
17/02/2021;13:06:03;57,25;9,234;27,470;18174,000;20,000
17/02/2021;13:06:18;57,50;9,201;27,510;18172,000;20,000
17/02/2021;13:06:33;57,75;9,264;27,430;18174,000;20,000
17/02/2021;13:06:48;58,00;9,190;27,520;18210,000;20,000
17/02/2021;13:07:03;58,24;9,226;27,480;18192,000;20,000
17/02/2021;13:07:18;58,50;9,218;27,490;18186,000;20,000
17/02/2021;13:07:33;58,75;9,233;27,470;18176,000;20,000
17/02/2021;13:07:48;58,99;9,263;27,430;18181,000;20,000
17/02/2021;13:08:03;59,25;9,202;27,510;18185,000;20,000
17/02/2021;13:08:18;59,49;9,234;27,470;18173,000;20,000
17/02/2021;13:08:33;59,74;9,226;27,480;18174,000;20,000
17/02/2021;13:08:48;60,00;9,172;27,540;18146,000;20,000
17/02/2021;13:09:03;60,25;9,271;27,420;18174,000;20,000
17/02/2021;13:09:18;60,50;9,206;27,500;18181,000;20,000
17/02/2021;13:09:33;60,74;9,244;27,460;18178,000;20,000
17/02/2021;13:09:48;60,99;9,242;27,460;18168,000;20,000
17/02/2021;13:10:03;61,25;9,196;27,510;18188,000;20,000
17/02/2021;13:10:18;61,50;9,230;27,470;18201,000;20,000
17/02/2021;13:10:33;61,74;9,191;27,520;18193,000;20,000
17/02/2021;13:10:48;61,99;9,241;27,460;18170,000;20,000
17/02/2021;13:11:03;62,24;9,223;27,480;18156,000;20,000
17/02/2021;13:11:18;62,50;9,243;27,460;18184,000;20,000
17/02/2021;13:11:33;62,75;9,211;27,490;18169,000;20,000
17/02/2021;13:11:48;63,00;9,213;27,490;18176,000;20,000
17/02/2021;13:12:03;63,25;9,195;27,510;18158,000;20,000
17/02/2021;13:12:18;63,49;9,215;27,490;18207,000;20,000
17/02/2021;13:12:33;63,74;9,200;27,510;18188,000;20,000
17/02/2021;13:12:48;63,99;9,322;27,370;18179,000;20,000
17/02/2021;13:13:03;64,25;9,176;27,530;18170,000;20,000
17/02/2021;13:13:18;64,50;9,226;27,480;18183,000;20,000
17/02/2021;13:13:34;64,75;9,227;27,480;18197,000;20,000
17/02/2021;13:13:48;64,99;9,211;27,490;18161,000;20,000
17/02/2021;13:14:03;65,25;9,233;27,470;18166,000;20,000
17/02/2021;13:14:18;65,49;9,219;27,490;18154,000;20,000
17/02/2021;13:14:33;65,74;9,264;27,430;18177,000;20,000
17/02/2021;13:14:48;65,99;9,205;27,500;18169,000;20,000
17/02/2021;13:15:03;66,24;9,252;27,450;18180,000;20,000
17/02/2021;13:15:19;66,50;9,271;27,430;18189,000;20,000
17/02/2021;13:15:33;66,75;9,238;27,460;18192,000;20,000
17/02/2021;13:15:48;66,99;9,236;27,470;18214,000;20,000
17/02/2021;13:16:03;67,24;9,246;27,450;18186,000;20,000
17/02/2021;13:16:18;67,50;9,179;27,530;18181,000;20,000
17/02/2021;13:16:33;67,75;9,167;27,550;18194,000;20,000
17/02/2021;13:16:48;67,99;9,286;27,410;18171,000;20,000
17/02/2021;13:17:03;68,24;9,207;27,500;18174,000;20,000
17/02/2021;13:17:19;68,50;9,252;27,450;18166,000;20,000
17/02/2021;13:17:34;68,75;9,233;27,470;18191,000;20,000
17/02/2021;13:17:48;68,99;9,200;27,510;18190,000;20,000
17/02/2021;13:18:03;69,24;9,219;27,490;18166,000;20,000
17/02/2021;13:18:18;69,49;9,206;27,500;18188,000;20,000
17/02/2021;13:18:33;69,74;9,228;27,470;18198,000;20,000
17/02/2021;13:18:48;69,99;9,281;27,410;18187,000;20,000
17/02/2021;13:19:03;70,24;9,205;27,500;18169,000;20,000
17/02/2021;13:19:18;70,49;9,189;27,520;18207,000;20,000
17/02/2021;13:19:33;70,75;9,242;27,460;18205,000;20,000
17/02/2021;13:19:48;70,99;9,125;27,590;18219,000;20,000
17/02/2021;13:20:03;71,25;9,187;27,520;18200,000;20,000
17/02/2021;13:20:18;71,49;9,242;27,460;18214,000;20,000
17/02/2021;13:20:33;71,75;9,179;27,530;18204,000;20,000
17/02/2021;13:20:48;71,99;9,216;27,490;18193,000;20,000
17/02/2021;13:21:03;72,25;9,185;27,520;18205,000;20,000
17/02/2021;13:21:18;72,50;9,174;27,540;18172,000;20,000
17/02/2021;13:21:33;72,74;9,257;27,440;18202,000;20,000
17/02/2021;13:21:48;73,00;9,208;27,500;18216,000;20,000
17/02/2021;13:22:03;73,25;9,235;27,470;18191,000;20,000
17/02/2021;13:22:18;73,50;9,213;27,490;18203,000;20,000
17/02/2021;13:22:33;73,74;9,247;27,450;18195,000;20,000
17/02/2021;13:22:48;73,99;9,212;27,490;18223,000;20,000
17/02/2021;13:23:03;74,24;9,127;27,590;18193,000;20,000
17/02/2021;13:23:18;74,50;9,187;27,520;18183,000;20,000
17/02/2021;13:23:33;74,74;9,206;27,500;18203,000;20,000
17/02/2021;13:23:48;75,00;9,175;27,540;18197,000;20,000
17/02/2021;13:24:04;75,25;9,211;27,490;18204,000;20,000
17/02/2021;13:24:18;75,49;9,253;27,450;18194,000;20,000
17/02/2021;13:24:33;75,75;9,261;27,440;18209,000;20,000
17/02/2021;13:24:48;76,00;9,203;27,500;18204,000;20,000
17/02/2021;13:25:04;76,25;9,214;27,490;18192,000;20,000
17/02/2021;13:25:18;76,50;9,204;27,500;18192,000;20,000
17/02/2021;13:25:33;76,75;9,162;27,550;18197,000;20,000
17/02/2021;13:25:48;76,99;9,217;27,490;18197,000;20,000
17/02/2021;13:26:03;77,25;9,268;27,430;18215,000;20,000
17/02/2021;13:26:18;77,49;9,187;27,520;18168,000;20,000
17/02/2021;13:26:33;77,74;9,231;27,470;18208,000;20,000
17/02/2021;13:26:48;78,00;9,199;27,510;18181,000;20,000
17/02/2021;13:27:03;78,25;9,211;27,490;18202,000;20,000
17/02/2021;13:27:18;78,49;9,204;27,500;18204,000;20,000
17/02/2021;13:27:33;78,75;9,208;27,500;18213,000;20,000
17/02/2021;13:27:48;78,99;9,232;27,470;18218,000;20,000
17/02/2021;13:28:03;79,25;9,223;27,480;18208,000;20,000
17/02/2021;13:28:18;79,49;9,178;27,530;18168,000;20,000
17/02/2021;13:28:34;79,75;9,236;27,470;18200,000;20,000
17/02/2021;13:28:48;79,99;9,139;27,580;18221,000;20,000
17/02/2021;13:29:03;80,25;9,249;27,450;18172,000;20,000
17/02/2021;13:29:18;80,50;9,181;27,530;18207,000;20,000
17/02/2021;13:29:33;80,75;9,173;27,540;18205,000;20,000
17/02/2021;13:29:48;80,99;9,242;27,460;18195,000;20,000
17/02/2021;13:30:03;81,24;9,226;27,480;18193,000;20,000
17/02/2021;13:30:18;81,49;9,226;27,480;18198,000;20,000
17/02/2021;13:30:33;81,75;9,233;27,470;18191,000;20,000
17/02/2021;13:30:48;82,00;9,142;27,570;18212,000;20,000
17/02/2021;13:31:03;82,25;9,225;27,480;18178,000;20,000
17/02/2021;13:31:18;82,50;9,178;27,530;18221,000;20,000
17/02/2021;13:31:34;82,75;9,236;27,470;18200,000;20,000
17/02/2021;13:31:48;82,99;9,260;27,440;18227,000;20,000
17/02/2021;13:32:03;83,24;9,153;27,560;18221,000;20,000
17/02/2021;13:32:18;83,49;9,257;27,440;18206,000;20,000
17/02/2021;13:32:33;83,74;9,171;27,540;18202,000;20,000
17/02/2021;13:32:48;84,00;9,227;27,480;18228,000;20,000
17/02/2021;13:33:03;84,25;9,172;27,540;18216,000;20,000
17/02/2021;13:33:19;84,50;9,237;27,460;18226,000;20,000
17/02/2021;13:33:33;84,74;9,241;27,460;18213,000;20,000
17/02/2021;13:33:49;85,00;9,213;27,490;18209,000;20,000
17/02/2021;13:34:03;85,24;9,151;27,560;18211,000;20,000
17/02/2021;13:34:18;85,49;9,194;27,510;18223,000;20,000
17/02/2021;13:34:33;85,75;9,125;27,600;18222,000;20,000
17/02/2021;13:34:48;85,99;9,200;27,510;18230,000;20,000
17/02/2021;13:35:03;86,25;9,176;27,530;18232,000;20,000
17/02/2021;13:35:18;86,50;9,123;27,600;18228,000;20,000
17/02/2021;13:35:33;86,75;9,196;27,510;18234,000;20,000
17/02/2021;13:35:48;86,99;9,198;27,510;18230,000;20,000
17/02/2021;13:36:03;87,25;9,206;27,500;18207,000;20,000
17/02/2021;13:36:18;87,50;9,168;27,540;18201,000;20,000
17/02/2021;13:36:33;87,75;9,213;27,490;18201,000;20,000
17/02/2021;13:36:48;88,00;9,225;27,480;18224,000;20,000
17/02/2021;13:37:03;88,25;9,215;27,490;18223,000;20,000
17/02/2021;13:37:18;88,50;9,227;27,480;18216,000;20,000
17/02/2021;13:37:33;88,74;9,179;27,530;18226,000;20,000
17/02/2021;13:37:48;89,00;9,149;27,570;18233,000;20,000
17/02/2021;13:38:03;89,25;9,127;27,590;18222,000;20,000
17/02/2021;13:38:18;89,50;9,147;27,570;18211,000;20,000
17/02/2021;13:38:34;89,75;9,134;27,580;18222,000;20,000
17/02/2021;13:38:49;90,00;9,192;27,520;18225,000;20,000
17/02/2021;13:39:04;90,25;9,179;27,530;18222,000;20,000
17/02/2021;13:39:18;90,49;9,177;27,530;18219,000;20,000
17/02/2021;13:39:33;90,75;9,148;27,570;18223,000;20,000
17/02/2021;13:39:48;90,99;9,123;27,600;18220,000;20,000
17/02/2021;13:40:03;91,24;9,189;27,520;18229,000;20,000
17/02/2021;13:40:18;91,49;9,180;27,530;18219,000;20,000
17/02/2021;13:40:33;91,74;9,179;27,530;18227,000;20,000
17/02/2021;13:40:48;92,00;9,188;27,520;18213,000;20,000
17/02/2021;13:41:03;92,25;9,185;27,520;18210,000;20,000
17/02/2021;13:41:18;92,50;9,164;27,550;18215,000;20,000
17/02/2021;13:41:33;92,75;9,226;27,480;18222,000;20,000
17/02/2021;13:41:48;93,00;9,196;27,510;18211,000;20,000
17/02/2021;13:42:03;93,24;9,204;27,500;18220,000;20,000
17/02/2021;13:42:18;93,49;9,156;27,560;18242,000;20,000
17/02/2021;13:42:33;93,75;9,253;27,450;18225,000;20,000
17/02/2021;13:42:48;93,99;9,148;27,570;18209,000;20,000
17/02/2021;13:43:04;94,25;9,159;27,550;18228,000;20,000
17/02/2021;13:43:18;94,50;9,249;27,450;18240,000;20,000
17/02/2021;13:43:33;94,74;9,208;27,500;18249,000;20,000
17/02/2021;13:43:48;94,99;9,127;27,590;18196,000;20,000
17/02/2021;13:44:03;95,24;9,191;27,520;18223,000;20,000
17/02/2021;13:44:18;95,50;9,150;27,570;18218,000;20,000
17/02/2021;13:44:33;95,75;9,149;27,570;18237,000;20,000
17/02/2021;13:44:48;96,00;9,194;27,510;18242,000;20,000
17/02/2021;13:45:03;96,25;9,173;27,540;18241,000;20,000
17/02/2021;13:45:19;96,50;9,199;27,510;18232,000;20,000
17/02/2021;13:45:34;96,75;9,102;27,620;18239,000;20,000
17/02/2021;13:45:48;97,00;9,126;27,590;18236,000;20,000
17/02/2021;13:46:03;97,24;9,177;27,530;18223,000;20,000
17/02/2021;13:46:18;97,49;9,182;27,530;18223,000;20,000
17/02/2021;13:46:33;97,75;9,133;27,590;18219,000;20,000
17/02/2021;13:46:48;98,00;9,144;27,570;18221,000;20,000
17/02/2021;13:47:04;98,25;9,156;27,560;18235,000;20,000
