17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-1
Description: BLANC F1 FR
IDENTIFICATION
PHIboard number   : v1214375
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 050
Ref LED current   : 067
Ref LED amplitude : 90777
Frequency         : 006
Sending interval  : 0001
Averaging         : 9
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 133000
100.00%a.s.phase 2: 27.68 at 020.0°C amp 058500
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;20:15:15;486,59;9,327;27,360;3767,000;20,000
17/02/2021;20:15:30;486,84;9,492;27,180;3771,000;20,000
17/02/2021;20:15:45;487,09;9,382;27,300;3780,000;20,000
17/02/2021;20:15:59;487,34;9,437;27,240;3769,000;20,000
17/02/2021;20:16:15;487,59;9,263;27,430;3781,000;20,000
17/02/2021;20:16:30;487,84;9,383;27,300;3781,000;20,000
17/02/2021;20:16:45;488,09;9,305;27,390;3772,000;20,000
17/02/2021;20:17:00;488,34;9,523;27,140;3774,000;20,000
17/02/2021;20:17:15;488,59;9,382;27,300;3776,000;20,000
17/02/2021;20:17:30;488,84;9,478;27,190;3772,000;20,000
17/02/2021;20:17:44;489,09;9,504;27,160;3776,000;20,000
17/02/2021;20:18:00;489,34;9,447;27,230;3780,000;20,000
17/02/2021;20:18:15;489,59;9,415;27,260;3769,000;20,000
17/02/2021;20:18:30;489,84;9,358;27,330;3768,000;20,000
17/02/2021;20:18:45;490,09;9,209;27,500;3779,000;20,000
17/02/2021;20:19:00;490,34;9,324;27,360;3768,000;20,000
17/02/2021;20:19:15;490,59;9,451;27,220;3764,000;20,000
17/02/2021;20:19:30;490,84;9,465;27,210;3769,000;20,000
17/02/2021;20:19:44;491,09;9,268;27,430;3782,000;20,000
17/02/2021;20:20:00;491,34;9,417;27,260;3767,000;20,000
17/02/2021;20:20:15;491,59;9,369;27,310;3769,000;20,000
17/02/2021;20:20:30;491,84;9,428;27,250;3768,000;20,000
17/02/2021;20:20:45;492,09;9,384;27,300;3774,000;20,000
17/02/2021;20:21:00;492,34;9,309;27,380;3764,000;20,000
17/02/2021;20:21:15;492,59;9,259;27,440;3779,000;20,000
17/02/2021;20:21:30;492,84;9,415;27,260;3786,000;20,000
17/02/2021;20:21:45;493,09;9,289;27,410;3780,000;20,000
17/02/2021;20:22:00;493,34;9,395;27,280;3777,000;20,000
17/02/2021;20:22:15;493,59;9,348;27,340;3780,000;20,000
17/02/2021;20:22:30;493,84;9,503;27,160;3768,000;20,000
17/02/2021;20:22:45;494,09;9,347;27,340;3782,000;20,000
17/02/2021;20:23:00;494,34;9,440;27,230;3784,000;20,000
17/02/2021;20:23:15;494,59;9,521;27,140;3768,000;20,000
17/02/2021;20:23:30;494,84;9,399;27,280;3779,000;20,000
17/02/2021;20:23:45;495,09;9,242;27,460;3781,000;20,000
17/02/2021;20:24:00;495,34;9,425;27,250;3773,000;20,000
17/02/2021;20:24:15;495,59;9,236;27,470;3785,000;20,000
17/02/2021;20:24:30;495,84;9,421;27,250;3778,000;20,000
17/02/2021;20:24:44;496,09;9,522;27,140;3774,000;20,000
17/02/2021;20:24:59;496,34;9,362;27,320;3774,000;20,000
17/02/2021;20:25:15;496,59;9,421;27,250;3767,000;20,000
17/02/2021;20:25:29;496,84;9,344;27,340;3767,000;20,000
17/02/2021;20:25:44;497,09;9,339;27,350;3773,000;20,000
17/02/2021;20:26:00;497,34;9,293;27,400;3766,000;20,000
17/02/2021;20:26:15;497,59;9,374;27,310;3748,000;20,000
17/02/2021;20:26:29;497,84;9,412;27,270;3764,000;20,000
17/02/2021;20:26:45;498,09;9,408;27,270;3760,000;20,000
17/02/2021;20:26:59;498,34;9,423;27,250;3760,000;20,000
17/02/2021;20:27:15;498,59;9,415;27,260;3756,000;20,000
17/02/2021;20:27:30;498,84;9,432;27,240;3763,000;20,000
17/02/2021;20:27:45;499,09;9,396;27,280;3762,000;20,000
17/02/2021;20:28:00;499,34;9,392;27,290;3768,000;20,000
17/02/2021;20:28:14;499,59;9,480;27,190;3768,000;20,000
17/02/2021;20:28:30;499,84;9,305;27,390;3763,000;20,000
17/02/2021;20:28:45;500,09;9,507;27,160;3762,000;20,000
17/02/2021;20:28:59;500,34;9,540;27,120;3760,000;20,000
17/02/2021;20:29:15;500,59;9,446;27,230;3776,000;20,000
17/02/2021;20:29:30;500,84;9,419;27,260;3765,000;20,000
17/02/2021;20:29:45;501,09;9,343;27,340;3772,000;20,000
17/02/2021;20:30:00;501,34;9,336;27,350;3775,000;20,000
17/02/2021;20:30:15;501,59;9,251;27,450;3767,000;20,000
17/02/2021;20:30:30;501,84;9,367;27,320;3782,000;20,000
17/02/2021;20:30:45;502,09;9,290;27,400;3782,000;20,000
17/02/2021;20:31:00;502,34;9,394;27,290;3783,000;20,000
17/02/2021;20:31:15;502,59;9,481;27,190;3779,000;20,000
17/02/2021;20:31:30;502,84;9,531;27,130;3768,000;20,000
17/02/2021;20:31:45;503,09;9,436;27,240;3775,000;20,000
17/02/2021;20:31:59;503,34;9,396;27,280;3774,000;20,000
17/02/2021;20:32:15;503,59;9,207;27,500;3774,000;20,000
17/02/2021;20:32:30;503,84;9,287;27,410;3774,000;20,000
17/02/2021;20:32:44;504,09;9,440;27,230;3775,000;20,000
17/02/2021;20:33:00;504,34;9,410;27,270;3765,000;20,000
17/02/2021;20:33:15;504,59;9,307;27,380;3787,000;20,000
17/02/2021;20:33:30;504,84;9,325;27,360;3773,000;20,000
17/02/2021;20:33:45;505,09;9,359;27,320;3783,000;20,000
17/02/2021;20:34:00;505,34;9,417;27,260;3769,000;20,000
17/02/2021;20:34:15;505,59;9,319;27,370;3771,000;20,000
17/02/2021;20:34:30;505,84;9,448;27,220;3767,000;20,000
17/02/2021;20:34:45;506,09;9,222;27,480;3775,000;20,000
17/02/2021;20:35:00;506,34;9,384;27,300;3778,000;20,000
17/02/2021;20:35:14;506,59;9,481;27,190;3768,000;20,000
17/02/2021;20:35:30;506,84;9,343;27,340;3768,000;20,000
17/02/2021;20:35:45;507,09;9,460;27,210;3772,000;20,000
17/02/2021;20:36:00;507,34;9,324;27,360;3773,000;20,000
17/02/2021;20:36:15;507,59;9,455;27,220;3763,000;20,000
17/02/2021;20:36:30;507,84;9,286;27,410;3771,000;20,000
17/02/2021;20:36:45;508,09;9,429;27,250;3770,000;20,000
17/02/2021;20:36:59;508,34;9,377;27,300;3765,000;20,000
17/02/2021;20:37:15;508,59;9,484;27,180;3774,000;20,000
17/02/2021;20:37:30;508,84;9,327;27,360;3765,000;20,000
17/02/2021;20:37:45;509,09;9,453;27,220;3767,000;20,000
17/02/2021;20:38:00;509,34;9,290;27,400;3758,000;20,000
17/02/2021;20:38:15;509,59;9,327;27,360;3757,000;20,000
17/02/2021;20:38:29;509,84;9,295;27,400;3755,000;20,000
17/02/2021;20:38:44;510,09;9,367;27,320;3760,000;20,000
17/02/2021;20:39:00;510,34;9,456;27,220;3761,000;20,000
17/02/2021;20:39:15;510,59;9,284;27,410;3764,000;20,000
17/02/2021;20:39:30;510,84;9,449;27,220;3769,000;20,000
17/02/2021;20:39:45;511,09;9,425;27,250;3765,000;20,000
17/02/2021;20:40:00;511,34;9,419;27,260;3762,000;20,000
17/02/2021;20:40:15;511,59;9,364;27,320;3768,000;20,000
17/02/2021;20:40:30;511,84;9,362;27,320;3768,000;20,000
17/02/2021;20:40:45;512,09;9,320;27,370;3762,000;20,000
17/02/2021;20:41:00;512,34;9,488;27,180;3763,000;20,000
17/02/2021;20:41:15;512,59;9,418;27,260;3775,000;20,000
17/02/2021;20:41:30;512,84;9,411;27,270;3771,000;20,000
17/02/2021;20:41:45;513,09;9,396;27,280;3783,000;20,000
17/02/2021;20:42:00;513,34;9,464;27,210;3776,000;20,000
17/02/2021;20:42:15;513,59;9,472;27,200;3774,000;20,000
17/02/2021;20:42:30;513,84;9,345;27,340;3780,000;20,000
17/02/2021;20:42:45;514,09;9,297;27,400;3777,000;20,000
17/02/2021;20:43:00;514,34;9,326;27,360;3788,000;20,000
17/02/2021;20:43:15;514,59;9,476;27,190;3781,000;20,000
17/02/2021;20:43:30;514,84;9,500;27,170;3781,000;20,000
17/02/2021;20:43:45;515,09;9,415;27,260;3781,000;20,000
17/02/2021;20:44:00;515,34;9,290;27,400;3782,000;20,000
17/02/2021;20:44:15;515,59;9,410;27,270;3782,000;20,000
17/02/2021;20:44:29;515,84;9,463;27,210;3775,000;20,000
17/02/2021;20:44:45;516,09;9,342;27,340;3776,000;20,000
17/02/2021;20:45:00;516,34;9,395;27,280;3783,000;20,000
17/02/2021;20:45:15;516,59;9,347;27,340;3776,000;20,000
17/02/2021;20:45:29;516,84;9,254;27,440;3780,000;20,000
17/02/2021;20:45:45;517,09;9,399;27,280;3772,000;20,000
17/02/2021;20:46:00;517,34;9,349;27,340;3776,000;20,000
17/02/2021;20:46:15;517,59;9,360;27,320;3776,000;20,000
17/02/2021;20:46:30;517,84;9,428;27,250;3766,000;20,000
17/02/2021;20:46:45;518,09;9,502;27,160;3767,000;20,000
17/02/2021;20:47:00;518,34;9,501;27,170;3760,000;20,000
17/02/2021;20:47:15;518,59;9,492;27,170;3767,000;20,000
17/02/2021;20:47:30;518,84;9,425;27,250;3767,000;20,000
17/02/2021;20:47:45;519,09;9,294;27,400;3756,000;20,000
17/02/2021;20:48:00;519,34;9,254;27,440;3768,000;20,000
17/02/2021;20:48:15;519,59;9,462;27,210;3756,000;20,000
17/02/2021;20:48:30;519,84;9,361;27,320;3758,000;20,000
17/02/2021;20:48:45;520,09;9,271;27,430;3757,000;20,000
17/02/2021;20:49:00;520,34;9,370;27,310;3766,000;20,000
17/02/2021;20:49:15;520,59;9,409;27,270;3758,000;20,000
17/02/2021;20:49:30;520,84;9,421;27,250;3755,000;20,000
17/02/2021;20:49:45;521,09;9,422;27,250;3755,000;20,000
17/02/2021;20:50:00;521,34;9,319;27,370;3763,000;20,000
17/02/2021;20:50:15;521,59;9,343;27,340;3767,000;20,000
17/02/2021;20:50:30;521,84;9,514;27,150;3764,000;20,000
17/02/2021;20:50:45;522,09;9,314;27,380;3768,000;20,000
17/02/2021;20:51:00;522,34;9,305;27,390;3769,000;20,000
17/02/2021;20:51:15;522,59;9,310;27,380;3769,000;20,000
17/02/2021;20:51:29;522,84;9,415;27,260;3766,000;20,000
17/02/2021;20:51:45;523,09;9,457;27,210;3769,000;20,000
17/02/2021;20:52:00;523,34;9,403;27,280;3774,000;20,000
17/02/2021;20:52:15;523,59;9,356;27,330;3768,000;20,000
17/02/2021;20:52:29;523,84;9,415;27,260;3764,000;20,000
17/02/2021;20:52:44;524,09;9,426;27,250;3778,000;20,000
17/02/2021;20:53:00;524,34;9,468;27,200;3775,000;20,000
17/02/2021;20:53:15;524,59;9,387;27,290;3773,000;20,000
17/02/2021;20:53:30;524,84;9,322;27,370;3767,000;20,000
17/02/2021;20:53:45;525,09;9,467;27,200;3774,000;20,000
17/02/2021;20:54:00;525,34;9,443;27,230;3772,000;20,000
17/02/2021;20:54:14;525,59;9,460;27,210;3773,000;20,000
17/02/2021;20:54:30;525,84;9,459;27,210;3780,000;20,000
17/02/2021;20:54:44;526,09;9,417;27,260;3777,000;20,000
17/02/2021;20:55:00;526,34;9,486;27,180;3783,000;20,000
17/02/2021;20:55:15;526,59;9,415;27,260;3777,000;20,000
17/02/2021;20:55:30;526,84;9,247;27,450;3782,000;20,000
17/02/2021;20:55:45;527,09;9,350;27,330;3775,000;20,000
17/02/2021;20:56:00;527,34;9,377;27,310;3782,000;20,000
17/02/2021;20:56:15;527,59;9,313;27,380;3774,000;20,000
17/02/2021;20:56:30;527,84;9,413;27,260;3771,000;20,000
17/02/2021;20:56:44;528,09;9,322;27,370;3780,000;20,000
17/02/2021;20:57:00;528,34;9,425;27,250;3777,000;20,000
17/02/2021;20:57:15;528,59;9,410;27,270;3784,000;20,000
17/02/2021;20:57:30;528,84;9,266;27,430;3777,000;20,000
17/02/2021;20:57:45;529,09;9,456;27,220;3771,000;20,000
17/02/2021;20:58:00;529,34;9,358;27,330;3767,000;20,000
17/02/2021;20:58:15;529,59;9,498;27,170;3773,000;20,000
17/02/2021;20:58:30;529,84;9,374;27,310;3762,000;20,000
17/02/2021;20:58:45;530,09;9,455;27,220;3759,000;20,000
17/02/2021;20:59:00;530,34;9,439;27,230;3761,000;20,000
17/02/2021;20:59:15;530,59;9,398;27,280;3775,000;20,000
17/02/2021;20:59:30;530,84;9,393;27,290;3769,000;20,000
17/02/2021;20:59:44;531,09;9,324;27,360;3756,000;20,000
17/02/2021;20:59:59;531,34;9,463;27,210;3769,000;20,000
17/02/2021;21:00:14;531,59;9,388;27,290;3769,000;20,000
17/02/2021;21:00:30;531,84;9,406;27,270;3771,000;20,000
17/02/2021;21:00:45;532,09;9,319;27,370;3775,000;20,000
17/02/2021;21:01:00;532,34;9,319;27,370;3763,000;20,000
17/02/2021;21:01:15;532,59;9,335;27,350;3769,000;20,000
17/02/2021;21:01:30;532,84;9,333;27,350;3765,000;20,000
17/02/2021;21:01:45;533,09;9,390;27,290;3773,000;20,000
17/02/2021;21:02:00;533,34;9,309;27,380;3774,000;20,000
17/02/2021;21:02:15;533,59;9,396;27,280;3768,000;20,000
17/02/2021;21:02:29;533,84;9,367;27,320;3775,000;20,000
17/02/2021;21:02:45;534,09;9,329;27,360;3774,000;20,000
17/02/2021;21:02:59;534,34;9,362;27,320;3776,000;20,000
17/02/2021;21:03:14;534,59;9,395;27,280;3771,000;20,000
17/02/2021;21:03:30;534,84;9,327;27,360;3767,000;20,000
17/02/2021;21:03:44;535,09;9,358;27,330;3767,000;20,000
17/02/2021;21:04:00;535,34;9,453;27,220;3786,000;20,000
17/02/2021;21:04:15;535,59;9,391;27,290;3781,000;20,000
17/02/2021;21:04:30;535,84;9,422;27,250;3773,000;20,000
17/02/2021;21:04:45;536,09;9,329;27,360;3778,000;20,000
17/02/2021;21:04:59;536,34;9,459;27,210;3780,000;20,000
17/02/2021;21:05:15;536,59;9,408;27,270;3774,000;20,000
17/02/2021;21:05:29;536,84;9,289;27,410;3769,000;20,000
17/02/2021;21:05:45;537,09;9,504;27,160;3776,000;20,000
17/02/2021;21:06:00;537,34;9,392;27,290;3776,000;20,000
17/02/2021;21:06:15;537,59;9,185;27,530;3784,000;20,000
17/02/2021;21:06:30;537,84;9,468;27,200;3772,000;20,000
17/02/2021;21:06:45;538,09;9,288;27,410;3775,000;20,000
17/02/2021;21:07:00;538,34;9,370;27,310;3769,000;20,000
17/02/2021;21:07:14;538,59;9,252;27,450;3773,000;20,000
17/02/2021;21:07:30;538,84;9,333;27,350;3775,000;20,000
17/02/2021;21:07:44;539,09;9,377;27,300;3773,000;20,000
17/02/2021;21:08:00;539,34;9,386;27,290;3768,000;20,000
17/02/2021;21:08:15;539,59;9,421;27,250;3772,000;20,000
17/02/2021;21:08:30;539,84;9,466;27,200;3762,000;20,000
17/02/2021;21:08:45;540,09;9,376;27,310;3763,000;20,000
17/02/2021;21:09:00;540,34;9,387;27,290;3756,000;20,000
17/02/2021;21:09:15;540,59;9,336;27,350;3765,000;20,000
17/02/2021;21:09:30;540,84;9,467;27,200;3768,000;20,000
17/02/2021;21:09:45;541,09;9,415;27,260;3766,000;20,000
17/02/2021;21:10:00;541,34;9,330;27,360;3761,000;20,000
17/02/2021;21:10:15;541,59;9,432;27,240;3765,000;20,000
17/02/2021;21:10:30;541,84;9,339;27,350;3761,000;20,000
17/02/2021;21:10:45;542,09;9,371;27,310;3766,000;20,000
17/02/2021;21:11:00;542,34;9,489;27,180;3759,000;20,000
17/02/2021;21:11:15;542,59;9,400;27,280;3775,000;20,000
17/02/2021;21:11:30;542,84;9,324;27,360;3767,000;20,000
17/02/2021;21:11:45;543,09;9,382;27,300;3757,000;20,000
17/02/2021;21:12:00;543,34;9,269;27,430;3757,000;20,000
17/02/2021;21:12:15;543,59;9,415;27,260;3765,000;20,000
17/02/2021;21:12:30;543,84;9,335;27,350;3768,000;20,000
17/02/2021;21:12:44;544,09;9,476;27,190;3774,000;20,000
17/02/2021;21:13:00;544,34;9,341;27,350;3777,000;20,000
17/02/2021;21:13:14;544,59;9,424;27,250;3777,000;20,000
17/02/2021;21:13:30;544,84;9,281;27,410;3777,000;20,000
17/02/2021;21:13:45;545,09;9,377;27,300;3776,000;20,000
17/02/2021;21:14:00;545,34;9,214;27,490;3780,000;20,000
17/02/2021;21:14:15;545,59;9,408;27,270;3783,000;20,000
17/02/2021;21:14:30;545,84;9,386;27,290;3783,000;20,000
17/02/2021;21:14:44;546,09;9,376;27,310;3778,000;20,000
17/02/2021;21:15:00;546,34;9,345;27,340;3774,000;20,000
17/02/2021;21:15:14;546,59;9,325;27,360;3787,000;20,000
17/02/2021;21:15:29;546,84;9,353;27,330;3788,000;20,000
17/02/2021;21:15:45;547,09;9,429;27,250;3775,000;20,000
17/02/2021;21:15:59;547,34;9,350;27,330;3783,000;20,000
17/02/2021;21:16:15;547,59;9,440;27,230;3783,000;20,000
17/02/2021;21:16:29;547,84;9,463;27,210;3784,000;20,000
17/02/2021;21:16:44;548,09;9,551;27,110;3783,000;20,000
17/02/2021;21:17:00;548,34;9,344;27,340;3779,000;20,000
17/02/2021;21:17:15;548,59;9,360;27,320;3769,000;20,000
17/02/2021;21:17:30;548,84;9,425;27,250;3781,000;20,000
17/02/2021;21:17:45;549,09;9,440;27,230;3763,000;20,000
17/02/2021;21:18:00;549,34;9,450;27,220;3761,000;20,000
17/02/2021;21:18:14;549,59;9,312;27,380;3766,000;20,000
17/02/2021;21:18:29;549,84;9,291;27,400;3786,000;20,000
17/02/2021;21:18:45;550,09;9,451;27,220;3770,000;20,000
17/02/2021;21:18:59;550,34;9,296;27,400;3769,000;20,000
17/02/2021;21:19:15;550,59;9,366;27,320;3768,000;20,000
17/02/2021;21:19:29;550,84;9,392;27,290;3770,000;20,000
17/02/2021;21:19:45;551,09;9,418;27,260;3774,000;20,000
17/02/2021;21:20:00;551,34;9,482;27,190;3762,000;20,000
17/02/2021;21:20:15;551,59;9,382;27,300;3769,000;20,000
17/02/2021;21:20:30;551,84;9,479;27,190;3779,000;20,000
17/02/2021;21:20:45;552,09;9,319;27,370;3770,000;20,000
17/02/2021;21:21:00;552,34;9,358;27,330;3764,000;20,000
17/02/2021;21:21:15;552,59;9,359;27,320;3762,000;20,000
17/02/2021;21:21:30;552,84;9,374;27,310;3774,000;20,000
17/02/2021;21:21:45;553,09;9,314;27,380;3774,000;20,000
17/02/2021;21:22:00;553,34;9,331;27,360;3774,000;20,000
17/02/2021;21:22:15;553,59;9,371;27,310;3774,000;20,000
17/02/2021;21:22:30;553,84;9,276;27,420;3768,000;20,000
17/02/2021;21:22:45;554,09;9,308;27,380;3781,000;20,000
17/02/2021;21:22:59;554,34;9,372;27,310;3772,000;20,000
17/02/2021;21:23:14;554,59;9,295;27,400;3774,000;20,000
17/02/2021;21:23:29;554,84;9,415;27,260;3761,000;20,000
17/02/2021;21:23:45;555,09;9,516;27,150;3779,000;20,000
17/02/2021;21:23:59;555,34;9,450;27,220;3783,000;20,000
17/02/2021;21:24:14;555,59;9,319;27,370;3780,000;20,000
17/02/2021;21:24:30;555,84;9,570;27,090;3784,000;20,000
17/02/2021;21:24:45;556,09;9,332;27,360;3774,000;20,000
17/02/2021;21:25:00;556,34;9,329;27,360;3778,000;20,000
17/02/2021;21:25:15;556,59;9,398;27,280;3787,000;20,000
17/02/2021;21:25:30;556,84;9,359;27,320;3776,000;20,000
17/02/2021;21:25:44;557,09;9,260;27,440;3782,000;20,000
17/02/2021;21:26:00;557,34;9,344;27,340;3786,000;20,000
17/02/2021;21:26:15;557,59;9,415;27,260;3775,000;20,000
17/02/2021;21:26:30;557,84;9,407;27,270;3786,000;20,000
17/02/2021;21:26:45;558,09;9,294;27,400;3787,000;20,000
17/02/2021;21:26:59;558,34;9,440;27,230;3775,000;20,000
17/02/2021;21:27:15;558,59;9,419;27,260;3775,000;20,000
17/02/2021;21:27:30;558,84;9,474;27,190;3778,000;20,000
17/02/2021;21:27:45;559,09;9,346;27,340;3773,000;20,000
17/02/2021;21:28:00;559,34;9,404;27,270;3774,000;20,000
17/02/2021;21:28:15;559,59;9,432;27,240;3781,000;20,000
17/02/2021;21:28:30;559,84;9,289;27,410;3782,000;20,000
17/02/2021;21:28:45;560,09;9,401;27,280;3769,000;20,000
17/02/2021;21:29:00;560,34;9,250;27,450;3774,000;20,000
17/02/2021;21:29:15;560,59;9,436;27,240;3766,000;20,000
17/02/2021;21:29:30;560,84;9,394;27,290;3776,000;20,000
17/02/2021;21:29:45;561,09;9,350;27,330;3762,000;20,000
17/02/2021;21:30:00;561,34;9,319;27,370;3768,000;20,000
17/02/2021;21:30:14;561,59;9,352;27,330;3774,000;20,000
17/02/2021;21:30:30;561,84;9,343;27,340;3769,000;20,000
17/02/2021;21:30:45;562,09;9,338;27,350;3771,000;20,000
17/02/2021;21:31:00;562,34;9,218;27,490;3761,000;20,000
17/02/2021;21:31:15;562,59;9,361;27,320;3755,000;20,000
17/02/2021;21:31:30;562,84;9,545;27,120;3756,000;20,000
17/02/2021;21:31:45;563,09;9,367;27,320;3763,000;20,000
17/02/2021;21:32:00;563,34;9,291;27,400;3762,000;20,000
17/02/2021;21:32:15;563,59;9,383;27,300;3769,000;20,000
17/02/2021;21:32:29;563,84;9,326;27,360;3767,000;20,000
17/02/2021;21:32:45;564,09;9,321;27,370;3777,000;20,000
17/02/2021;21:33:00;564,34;9,326;27,360;3765,000;20,000
17/02/2021;21:33:15;564,59;9,402;27,280;3775,000;20,000
17/02/2021;21:33:29;564,84;9,520;27,140;3781,000;20,000
17/02/2021;21:33:45;565,09;9,405;27,270;3775,000;20,000
17/02/2021;21:34:00;565,34;9,425;27,250;3775,000;20,000
17/02/2021;21:34:15;565,59;9,365;27,320;3788,000;20,000
17/02/2021;21:34:30;565,84;9,377;27,300;3782,000;20,000
17/02/2021;21:34:44;566,09;9,256;27,440;3781,000;20,000
17/02/2021;21:34:59;566,34;9,442;27,230;3784,000;20,000
17/02/2021;21:35:14;566,59;9,256;27,440;3781,000;20,000
17/02/2021;21:35:29;566,84;9,297;27,400;3786,000;20,000
17/02/2021;21:35:45;567,09;9,378;27,300;3787,000;20,000
17/02/2021;21:36:00;567,34;9,328;27,360;3774,000;20,000
17/02/2021;21:36:15;567,59;9,295;27,400;3781,000;20,000
17/02/2021;21:36:30;567,84;9,294;27,400;3783,000;20,000
17/02/2021;21:36:45;568,09;9,453;27,220;3774,000;20,000
17/02/2021;21:37:00;568,34;9,350;27,330;3787,000;20,000
17/02/2021;21:37:14;568,59;9,383;27,300;3770,000;20,000
17/02/2021;21:37:30;568,84;9,254;27,440;3784,000;20,000
17/02/2021;21:37:45;569,09;9,475;27,190;3782,000;20,000
17/02/2021;21:37:59;569,34;9,403;27,280;3775,000;20,000
17/02/2021;21:38:15;569,59;9,476;27,190;3781,000;20,000
17/02/2021;21:38:29;569,84;9,252;27,450;3774,000;20,000
17/02/2021;21:38:45;570,09;9,257;27,440;3774,000;20,000
17/02/2021;21:39:00;570,34;9,473;27,200;3770,000;20,000
17/02/2021;21:39:14;570,59;9,270;27,430;3772,000;20,000
17/02/2021;21:39:30;570,84;9,495;27,170;3768,000;20,000
17/02/2021;21:39:45;571,09;9,400;27,280;3760,000;20,000
17/02/2021;21:40:00;571,34;9,357;27,330;3776,000;20,000
17/02/2021;21:40:15;571,59;9,507;27,160;3772,000;20,000
17/02/2021;21:40:30;571,84;9,415;27,260;3771,000;20,000
17/02/2021;21:40:45;572,09;9,325;27,360;3771,000;20,000
17/02/2021;21:41:00;572,34;9,511;27,150;3777,000;20,000
17/02/2021;21:41:15;572,59;9,399;27,280;3772,000;20,000
17/02/2021;21:41:30;572,84;9,295;27,400;3779,000;20,000
17/02/2021;21:41:44;573,09;9,260;27,440;3771,000;20,000
17/02/2021;21:42:00;573,34;9,279;27,420;3772,000;20,000
17/02/2021;21:42:15;573,59;9,413;27,260;3766,000;20,000
17/02/2021;21:42:30;573,84;9,316;27,370;3783,000;20,000
17/02/2021;21:42:45;574,09;9,378;27,300;3776,000;20,000
17/02/2021;21:43:00;574,34;9,315;27,380;3760,000;20,000
17/02/2021;21:43:14;574,59;9,482;27,190;3779,000;20,000
17/02/2021;21:43:30;574,84;9,425;27,250;3775,000;20,000
17/02/2021;21:43:44;575,09;9,445;27,230;3780,000;20,000
17/02/2021;21:43:59;575,34;9,494;27,170;3776,000;20,000
17/02/2021;21:44:15;575,59;9,320;27,370;3765,000;20,000
17/02/2021;21:44:29;575,84;9,331;27,360;3772,000;20,000
17/02/2021;21:44:45;576,09;9,515;27,150;3772,000;20,000
17/02/2021;21:45:00;576,34;9,383;27,300;3780,000;20,000
17/02/2021;21:45:15;576,59;9,426;27,250;3778,000;20,000
17/02/2021;21:45:29;576,84;9,390;27,290;3780,000;20,000
17/02/2021;21:45:45;577,09;9,392;27,290;3776,000;20,000
17/02/2021;21:46:00;577,34;9,354;27,330;3778,000;20,000
17/02/2021;21:46:15;577,59;9,353;27,330;3770,000;20,000
17/02/2021;21:46:30;577,84;9,420;27,260;3779,000;20,000
17/02/2021;21:46:45;578,09;9,344;27,340;3774,000;20,000
17/02/2021;21:46:59;578,34;9,437;27,240;3784,000;20,000
17/02/2021;21:47:14;578,59;9,289;27,410;3791,000;20,000
17/02/2021;21:47:30;578,84;9,366;27,320;3774,000;20,000
17/02/2021;21:47:44;579,09;9,405;27,270;3782,000;20,000
17/02/2021;21:48:00;579,34;9,319;27,370;3774,000;20,000
17/02/2021;21:48:15;579,59;9,401;27,280;3770,000;20,000
17/02/2021;21:48:30;579,84;9,368;27,310;3781,000;20,000
17/02/2021;21:48:45;580,09;9,379;27,300;3777,000;20,000
17/02/2021;21:49:00;580,34;9,346;27,340;3766,000;20,000
17/02/2021;21:49:14;580,59;9,434;27,240;3769,000;20,000
17/02/2021;21:49:30;580,84;9,358;27,330;3770,000;20,000
17/02/2021;21:49:44;581,09;9,329;27,360;3783,000;20,000
17/02/2021;21:50:00;581,34;9,270;27,430;3781,000;20,000
17/02/2021;21:50:15;581,59;9,523;27,140;3780,000;20,000
17/02/2021;21:50:30;581,84;9,485;27,180;3777,000;20,000
17/02/2021;21:50:45;582,09;9,458;27,210;3770,000;20,000
17/02/2021;21:51:00;582,34;9,416;27,260;3782,000;20,000
17/02/2021;21:51:15;582,59;9,499;27,170;3776,000;20,000
17/02/2021;21:51:30;582,84;9,321;27,370;3781,000;20,000
17/02/2021;21:51:45;583,09;9,256;27,440;3774,000;20,000
17/02/2021;21:52:00;583,34;9,347;27,340;3776,000;20,000
17/02/2021;21:52:15;583,59;9,468;27,200;3776,000;20,000
17/02/2021;21:52:30;583,84;9,264;27,430;3772,000;20,000
17/02/2021;21:52:45;584,09;9,349;27,340;3774,000;20,000
17/02/2021;21:52:59;584,34;9,515;27,150;3782,000;20,000
17/02/2021;21:53:15;584,59;9,550;27,110;3782,000;20,000
17/02/2021;21:53:29;584,84;9,415;27,260;3786,000;20,000
17/02/2021;21:53:45;585,09;9,341;27,350;3787,000;20,000
17/02/2021;21:54:00;585,34;9,365;27,320;3781,000;20,000
